Start time: 11:08
dataset: sift1M
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
query_path: /mnt/data/mocheng/dataset/sift/sift_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/sif_gt_sel_1000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 150
qrange_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/qrangesel_1000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
range: -992231	 recall: 0.0000	 QPS: 416667	Comps: 0	 Hops: 0.3000
range: -992024	 recall: 0.0000	 QPS: 400000	Comps: 0	 Hops: 0.3000
range: -991979	 recall: 0.0000	 QPS: 384615	Comps: 0	 Hops: 0.3000
range: -991670	 recall: 0.0000	 QPS: 250000	Comps: 0	 Hops: 0.3000
range: -991634	 recall: 0.0000	 QPS: 333333	Comps: 0	 Hops: 0.3000
range: -991608	 recall: 0.0000	 QPS: 588235	Comps: 0	 Hops: 0.3000
range: -991475	 recall: 0.0000	 QPS: 526316	Comps: 0	 Hops: 0.3000
range: -991341	 recall: 0.0000	 QPS: 357143	Comps: 0	 Hops: 0.3000
range: -991151	 recall: 0.0000	 QPS: 357143	Comps: 0	 Hops: 0.3000
range: -991136	 recall: 0.0000	 QPS: 400000	Comps: 0	 Hops: 0.3000
range: -991068	 recall: 0.0000	 QPS: 370370	Comps: 0	 Hops: 0.3000
range: -991022	 recall: 0.0000	 QPS: 333333	Comps: 0	 Hops: 0.3000
range: -990986	 recall: 0.0000	 QPS: 666667	Comps: 0	 Hops: 0.3000
range: -990943	 recall: 0.0000	 QPS: 625000	Comps: 0	 Hops: 0.3000
range: -990795	 recall: 0.0000	 QPS: 294118	Comps: 0	 Hops: 0.3000
range: -990575	 recall: 0.0000	 QPS: 454545	Comps: 0	 Hops: 0.3000
range: -990529	 recall: 0.0000	 QPS: 434783	Comps: 0	 Hops: 0.3000
range: -990495	 recall: 0.0000	 QPS: 666667	Comps: 0	 Hops: 0.3000
range: -990350	 recall: 0.0000	 QPS: 500000	Comps: 0	 Hops: 0.3000
range: -990046	 recall: 0.0000	 QPS: 357143	Comps: 0	 Hops: 0.3000
range: -990044	 recall: 0.0000	 QPS: 312500	Comps: 0	 Hops: 0.3000
range: 4135	 recall: 0.1000	 QPS: 15898	Comps: 34	 Hops: 15.2000
range: 4371	 recall: 0.1000	 QPS: 14327	Comps: 38	 Hops: 15.2000
range: 4504	 recall: 0.1000	 QPS: 12500	Comps: 48	 Hops: 15.2000
range: 4675	 recall: 0.1000	 QPS: 11351	Comps: 58	 Hops: 15.4000
range: 4692	 recall: 0.1000	 QPS: 10695	Comps: 57	 Hops: 15.7000
range: 4719	 recall: 0.1000	 QPS: 13908	Comps: 41	 Hops: 15.3000
range: 4867	 recall: 0.1000	 QPS: 10560	Comps: 65	 Hops: 15.3000
range: 5202	 recall: 0.0700	 QPS: 11547	Comps: 54	 Hops: 15.2000
range: 5219	 recall: 0.1000	 QPS: 11723	Comps: 53	 Hops: 15.1000
range: 5305	 recall: 0.0900	 QPS: 11574	Comps: 54	 Hops: 15.1000
range: 5730	 recall: 0.1000	 QPS: 13158	Comps: 44	 Hops: 15.3000
range: 6073	 recall: 0.1000	 QPS: 11574	Comps: 55	 Hops: 15.2000
range: 6189	 recall: 0.1000	 QPS: 8313	Comps: 80	 Hops: 16.5000
range: 6213	 recall: 0.0900	 QPS: 10030	Comps: 64	 Hops: 15.2000
range: 6242	 recall: 0.1000	 QPS: 13175	Comps: 43	 Hops: 15.1000
range: 6299	 recall: 0.1000	 QPS: 11325	Comps: 56	 Hops: 15.1000
range: 6332	 recall: 0.0900	 QPS: 10081	Comps: 66	 Hops: 15.2000
range: 6502	 recall: 0.1000	 QPS: 11148	Comps: 59	 Hops: 15.2000
range: 6508	 recall: 0.1000	 QPS: 9381	Comps: 72	 Hops: 15.3000
range: 6912	 recall: 0.1000	 QPS: 10787	Comps: 64	 Hops: 15.2000
range: 6996	 recall: 0.1000	 QPS: 11038	Comps: 53	 Hops: 15.4000
range: 7114	 recall: 0.1000	 QPS: 9775	Comps: 74	 Hops: 15.2000
range: 7228	 recall: 0.1000	 QPS: 10482	Comps: 63	 Hops: 15.3000
range: 7690	 recall: 0.1000	 QPS: 11561	Comps: 56	 Hops: 15.1000
range: 8024	 recall: 0.0900	 QPS: 8453	Comps: 85	 Hops: 15.5000
range: 8151	 recall: 0.1000	 QPS: 9960	Comps: 68	 Hops: 15.3000
range: 8158	 recall: 0.1000	 QPS: 7231	Comps: 92	 Hops: 18.3000
range: 8168	 recall: 0.1000	 QPS: 9653	Comps: 73	 Hops: 15.2000
range: 8240	 recall: 0.0900	 QPS: 8734	Comps: 79	 Hops: 15.3000
range: 8354	 recall: 0.1000	 QPS: 8865	Comps: 82	 Hops: 15.1000
range: 8600	 recall: 0.1000	 QPS: 9872	Comps: 72	 Hops: 15.1000
range: 8674	 recall: 0.1000	 QPS: 9452	Comps: 73	 Hops: 15.4000
range: 8871	 recall: 0.1000	 QPS: 10235	Comps: 67	 Hops: 15.3000
range: 8922	 recall: 0.1000	 QPS: 8306	Comps: 72	 Hops: 18.7000
range: 8933	 recall: 0.1000	 QPS: 9551	Comps: 74	 Hops: 15.4000
range: 8955	 recall: 0.1000	 QPS: 8865	Comps: 84	 Hops: 15.2000
range: 8987	 recall: 0.1900	 QPS: 4272	Comps: 169	 Hops: 30.4000
range: 9204	 recall: 0.0900	 QPS: 6998	Comps: 92	 Hops: 19.7000
range: 9255	 recall: 0.1000	 QPS: 9718	Comps: 71	 Hops: 15.1000
range: 9429	 recall: 0.1000	 QPS: 11891	Comps: 49	 Hops: 15.2000
range: 9534	 recall: 0.1000	 QPS: 9346	Comps: 74	 Hops: 15.1000
range: 9567	 recall: 0.1000	 QPS: 9950	Comps: 63	 Hops: 15.3000
range: 9572	 recall: 0.2000	 QPS: 3779	Comps: 183	 Hops: 30.7000
range: 9580	 recall: 0.1000	 QPS: 8123	Comps: 83	 Hops: 15.5000
range: 9586	 recall: 0.1000	 QPS: 6676	Comps: 88	 Hops: 19.0000
range: 9587	 recall: 0.2000	 QPS: 4742	Comps: 128	 Hops: 30.5000
range: 9598	 recall: 0.1900	 QPS: 4450	Comps: 146	 Hops: 30.5000
range: 9608	 recall: 0.1000	 QPS: 8292	Comps: 80	 Hops: 16.1000
range: 9616	 recall: 0.1000	 QPS: 8347	Comps: 87	 Hops: 15.3000
range: 9634	 recall: 0.1000	 QPS: 8681	Comps: 70	 Hops: 15.4000
range: 9638	 recall: 0.2000	 QPS: 3915	Comps: 179	 Hops: 30.4000
range: 9639	 recall: 0.1000	 QPS: 8123	Comps: 84	 Hops: 15.4000
range: 9640	 recall: 0.1000	 QPS: 7734	Comps: 88	 Hops: 15.5000
range: 9641	 recall: 0.2000	 QPS: 3467	Comps: 189	 Hops: 33.6000
range: 9642	 recall: 0.1000	 QPS: 7364	Comps: 97	 Hops: 15.1000
range: 9645	 recall: 0.2000	 QPS: 4394	Comps: 139	 Hops: 30.8000
range: 9646	 recall: 0.1000	 QPS: 7837	Comps: 86	 Hops: 15.2000
range: 9648	 recall: 0.2000	 QPS: 4097	Comps: 166	 Hops: 30.7000
range: 9651	 recall: 0.1000	 QPS: 8361	Comps: 80	 Hops: 15.1000
range: 9665	 recall: 0.1000	 QPS: 9579	Comps: 66	 Hops: 15.5000
range: 9667	 recall: 0.1900	 QPS: 4141	Comps: 160	 Hops: 30.3000
range: 9670	 recall: 0.1000	 QPS: 8264	Comps: 74	 Hops: 15.4000
range: 9673	 recall: 0.1000	 QPS: 7429	Comps: 93	 Hops: 15.3000
range: 9674	 recall: 0.1000	 QPS: 6974	Comps: 100	 Hops: 15.4000
range: 9676	 recall: 0.0900	 QPS: 7278	Comps: 98	 Hops: 15.3000
range: 9677	 recall: 0.1000	 QPS: 9653	Comps: 66	 Hops: 15.2000
range: 9678	 recall: 0.1000	 QPS: 8977	Comps: 73	 Hops: 15.1000
range: 9682	 recall: 0.2000	 QPS: 4120	Comps: 166	 Hops: 30.3000
range: 9683	 recall: 0.1000	 QPS: 7616	Comps: 92	 Hops: 15.2000
range: 9685	 recall: 0.2000	 QPS: 4572	Comps: 143	 Hops: 30.4000
range: 9686	 recall: 0.2000	 QPS: 4805	Comps: 126	 Hops: 30.9000
range: 9687	 recall: 0.1000	 QPS: 8666	Comps: 73	 Hops: 15.3000
range: 9688	 recall: 0.1000	 QPS: 7199	Comps: 96	 Hops: 15.3000
range: 9689	 recall: 0.2000	 QPS: 3681	Comps: 187	 Hops: 31.6000
range: 9690	 recall: 0.3900	 QPS: 2368	Comps: 260	 Hops: 61.1000
range: 9691	 recall: 0.2000	 QPS: 4647	Comps: 134	 Hops: 30.3000
range: 9692	 recall: 0.2000	 QPS: 4037	Comps: 170	 Hops: 30.5000
range: 9694	 recall: 0.1000	 QPS: 9050	Comps: 67	 Hops: 15.6000
range: 9695	 recall: 0.2000	 QPS: 3563	Comps: 194	 Hops: 31.1000
range: 9696	 recall: 0.2000	 QPS: 4890	Comps: 125	 Hops: 30.2000
range: 9698	 recall: 0.1000	 QPS: 9025	Comps: 81	 Hops: 15.3000
range: 9700	 recall: 0.1000	 QPS: 8271	Comps: 80	 Hops: 15.2000
range: 9702	 recall: 0.1000	 QPS: 6207	Comps: 99	 Hops: 19.6000
range: 9705	 recall: 0.1900	 QPS: 4380	Comps: 150	 Hops: 30.3000
range: 9706	 recall: 0.2000	 QPS: 3876	Comps: 180	 Hops: 30.5000
range: 9707	 recall: 0.3000	 QPS: 2686	Comps: 230	 Hops: 48.8000
range: 9708	 recall: 0.1000	 QPS: 10905	Comps: 53	 Hops: 15.2000
range: 9709	 recall: 0.1000	 QPS: 9940	Comps: 66	 Hops: 15.2000
range: 9713	 recall: 0.2000	 QPS: 3754	Comps: 185	 Hops: 30.5000
range: 9714	 recall: 0.2000	 QPS: 4662	Comps: 139	 Hops: 30.2000
range: 9715	 recall: 0.2000	 QPS: 3398	Comps: 196	 Hops: 34.0000
range: 9716	 recall: 0.1900	 QPS: 4110	Comps: 164	 Hops: 30.5000
range: 9717	 recall: 0.1000	 QPS: 7402	Comps: 92	 Hops: 15.3000
range: 9719	 recall: 0.2000	 QPS: 4170	Comps: 155	 Hops: 31.2000
range: 9720	 recall: 0.2000	 QPS: 3205	Comps: 193	 Hops: 39.2000
range: 9721	 recall: 0.4000	 QPS: 2289	Comps: 265	 Hops: 60.9000
range: 9722	 recall: 0.4000	 QPS: 1885	Comps: 364	 Hops: 61.3000
range: 9724	 recall: 0.1000	 QPS: 8137	Comps: 67	 Hops: 17.0000
range: 9726	 recall: 0.2000	 QPS: 4155	Comps: 154	 Hops: 32.0000
range: 9727	 recall: 0.2000	 QPS: 4110	Comps: 161	 Hops: 30.5000
range: 9728	 recall: 0.1000	 QPS: 7380	Comps: 90	 Hops: 15.3000
range: 9730	 recall: 0.3000	 QPS: 2845	Comps: 231	 Hops: 46.0000
range: 9731	 recall: 0.1000	 QPS: 7241	Comps: 99	 Hops: 15.2000
range: 9732	 recall: 0.2000	 QPS: 3709	Comps: 184	 Hops: 30.5000
range: 9733	 recall: 0.2900	 QPS: 2375	Comps: 271	 Hops: 46.3000
range: 9734	 recall: 0.2000	 QPS: 3912	Comps: 178	 Hops: 30.4000
range: 9735	 recall: 0.2000	 QPS: 3476	Comps: 177	 Hops: 30.4000
range: 9736	 recall: 0.2000	 QPS: 3689	Comps: 164	 Hops: 30.5000
range: 9737	 recall: 0.2000	 QPS: 4244	Comps: 156	 Hops: 30.5000
range: 9739	 recall: 0.1900	 QPS: 4847	Comps: 130	 Hops: 30.2000
range: 9740	 recall: 0.1000	 QPS: 8163	Comps: 84	 Hops: 15.3000
range: 9741	 recall: 0.3000	 QPS: 2667	Comps: 255	 Hops: 46.1000
range: 9742	 recall: 0.3900	 QPS: 2113	Comps: 307	 Hops: 61.9000
range: 9744	 recall: 0.2000	 QPS: 4023	Comps: 179	 Hops: 30.7000
range: 9745	 recall: 0.2000	 QPS: 4141	Comps: 167	 Hops: 30.6000
range: 9746	 recall: 0.2000	 QPS: 4216	Comps: 154	 Hops: 30.3000
range: 9747	 recall: 0.3000	 QPS: 3054	Comps: 198	 Hops: 48.1000
range: 9749	 recall: 0.3000	 QPS: 2603	Comps: 247	 Hops: 49.4000
range: 9750	 recall: 0.4000	 QPS: 1831	Comps: 375	 Hops: 64.1000
range: 9751	 recall: 0.3000	 QPS: 2826	Comps: 233	 Hops: 45.4000
range: 9752	 recall: 0.2000	 QPS: 4912	Comps: 130	 Hops: 30.4000
range: 9753	 recall: 0.2000	 QPS: 3619	Comps: 165	 Hops: 30.4000
range: 9754	 recall: 0.2000	 QPS: 4316	Comps: 153	 Hops: 30.4000
range: 9756	 recall: 0.2000	 QPS: 4435	Comps: 142	 Hops: 30.7000
range: 9757	 recall: 0.4900	 QPS: 1477	Comps: 461	 Hops: 81.9000
range: 9758	 recall: 0.4900	 QPS: 1680	Comps: 400	 Hops: 76.1000
range: 9759	 recall: 0.1900	 QPS: 3016	Comps: 201	 Hops: 32.4000
range: 9760	 recall: 0.3000	 QPS: 2873	Comps: 229	 Hops: 45.8000
range: 9761	 recall: 0.5000	 QPS: 1605	Comps: 417	 Hops: 77.6000
range: 9762	 recall: 0.2000	 QPS: 4163	Comps: 161	 Hops: 30.3000
range: 9763	 recall: 0.3000	 QPS: 2345	Comps: 273	 Hops: 45.7000
range: 9764	 recall: 0.2900	 QPS: 2744	Comps: 244	 Hops: 45.7000
range: 9765	 recall: 0.8700	 QPS: 825	Comps: 800	 Hops: 148.7000
range: 9766	 recall: 0.4900	 QPS: 1549	Comps: 420	 Hops: 79.8000
range: 9767	 recall: 0.4000	 QPS: 2431	Comps: 252	 Hops: 61.3000
range: 9768	 recall: 0.1900	 QPS: 4292	Comps: 158	 Hops: 30.9000
range: 9769	 recall: 0.2800	 QPS: 2392	Comps: 267	 Hops: 56.7000
range: 9770	 recall: 0.4000	 QPS: 2066	Comps: 330	 Hops: 60.8000
range: 9771	 recall: 0.6900	 QPS: 1135	Comps: 588	 Hops: 107.4000
range: 9772	 recall: 0.5900	 QPS: 1459	Comps: 447	 Hops: 91.8000
range: 9773	 recall: 0.2900	 QPS: 2739	Comps: 249	 Hops: 45.7000
range: 9774	 recall: 0.4000	 QPS: 2188	Comps: 281	 Hops: 63.3000
range: 9775	 recall: 0.2900	 QPS: 2951	Comps: 199	 Hops: 45.3000
range: 9776	 recall: 0.4000	 QPS: 2116	Comps: 314	 Hops: 61.4000
range: 9777	 recall: 0.7900	 QPS: 1053	Comps: 629	 Hops: 121.7000
range: 9778	 recall: 0.4000	 QPS: 2183	Comps: 291	 Hops: 62.1000
range: 9779	 recall: 0.4000	 QPS: 1943	Comps: 312	 Hops: 61.2000
range: 9780	 recall: 0.4000	 QPS: 1867	Comps: 349	 Hops: 60.8000
range: 9781	 recall: 0.3000	 QPS: 2974	Comps: 210	 Hops: 46.2000
range: 9782	 recall: 0.3000	 QPS: 2258	Comps: 294	 Hops: 53.8000
range: 9783	 recall: 0.3000	 QPS: 2632	Comps: 253	 Hops: 46.7000
range: 9784	 recall: 0.1800	 QPS: 4235	Comps: 156	 Hops: 30.6000
range: 9786	 recall: 0.4000	 QPS: 1862	Comps: 358	 Hops: 65.1000
range: 9787	 recall: 0.2000	 QPS: 4435	Comps: 146	 Hops: 30.6000
range: 9788	 recall: 0.6700	 QPS: 1150	Comps: 588	 Hops: 107.4000
range: 9789	 recall: 0.1000	 QPS: 9116	Comps: 60	 Hops: 16.6000
range: 9790	 recall: 0.3900	 QPS: 1872	Comps: 347	 Hops: 68.6000
range: 9791	 recall: 0.2000	 QPS: 2645	Comps: 225	 Hops: 46.1000
range: 9792	 recall: 0.6000	 QPS: 1349	Comps: 501	 Hops: 91.8000
range: 9793	 recall: 0.6700	 QPS: 1073	Comps: 633	 Hops: 110.5000
range: 9794	 recall: 0.6000	 QPS: 1418	Comps: 458	 Hops: 95.5000
range: 9795	 recall: 0.3900	 QPS: 1999	Comps: 338	 Hops: 61.7000
range: 9796	 recall: 0.8900	 QPS: 975	Comps: 663	 Hops: 138.4000
range: 9797	 recall: 0.6000	 QPS: 1281	Comps: 506	 Hops: 97.7000
range: 9798	 recall: 0.7900	 QPS: 978	Comps: 677	 Hops: 124.5000
range: 9799	 recall: 0.6800	 QPS: 1032	Comps: 639	 Hops: 116.8000
range: 9800	 recall: 0.2000	 QPS: 4148	Comps: 154	 Hops: 30.8000
range: 9801	 recall: 0.9900	 QPS: 807	Comps: 842	 Hops: 153.2000
range: 9802	 recall: 0.7000	 QPS: 1020	Comps: 658	 Hops: 112.1000
range: 9803	 recall: 1.1000	 QPS: 715	Comps: 949	 Hops: 170.5000
range: 9804	 recall: 1.2800	 QPS: 644	Comps: 1025	 Hops: 199.6000
range: 9805	 recall: 0.9900	 QPS: 772	Comps: 838	 Hops: 154.0000
range: 9806	 recall: 0.6900	 QPS: 1034	Comps: 612	 Hops: 124.0000
range: 9807	 recall: 0.6900	 QPS: 1194	Comps: 560	 Hops: 106.4000
range: 9808	 recall: 0.9800	 QPS: 796	Comps: 848	 Hops: 155.6000
range: 9809	 recall: 1.1000	 QPS: 745	Comps: 876	 Hops: 168.4000
range: 9810	 recall: 0.6600	 QPS: 1145	Comps: 583	 Hops: 108.5000
range: 9811	 recall: 1.1900	 QPS: 697	Comps: 958	 Hops: 186.5000
range: 9812	 recall: 1.1700	 QPS: 717	Comps: 888	 Hops: 187.0000
range: 9813	 recall: 1.0000	 QPS: 797	Comps: 815	 Hops: 158.7000
range: 9814	 recall: 1.3900	 QPS: 585	Comps: 1132	 Hops: 217.9000
range: 9815	 recall: 0.8900	 QPS: 881	Comps: 757	 Hops: 138.5000
range: 9816	 recall: 1.2900	 QPS: 634	Comps: 1042	 Hops: 202.1000
range: 9817	 recall: 1.0000	 QPS: 762	Comps: 829	 Hops: 159.3000
range: 9818	 recall: 1.1900	 QPS: 674	Comps: 968	 Hops: 195.6000
range: 9819	 recall: 1.4000	 QPS: 560	Comps: 1174	 Hops: 235.3000
range: 9820	 recall: 0.6000	 QPS: 1394	Comps: 466	 Hops: 92.9000
range: 9821	 recall: 0.7000	 QPS: 1041	Comps: 614	 Hops: 111.8000
range: 9822	 recall: 0.7000	 QPS: 1130	Comps: 600	 Hops: 106.7000
range: 9823	 recall: 1.6600	 QPS: 477	Comps: 1380	 Hops: 274.8000
range: 9824	 recall: 0.7900	 QPS: 968	Comps: 670	 Hops: 137.8000
range: 9825	 recall: 1.3600	 QPS: 586	Comps: 1092	 Hops: 214.9000
range: 9826	 recall: 1.3900	 QPS: 610	Comps: 1078	 Hops: 215.4000
range: 9827	 recall: 1.0000	 QPS: 829	Comps: 791	 Hops: 154.9000
range: 9828	 recall: 1.1500	 QPS: 631	Comps: 1041	 Hops: 183.0000
range: 9829	 recall: 1.8800	 QPS: 401	Comps: 1652	 Hops: 292.9000
range: 9830	 recall: 0.9000	 QPS: 953	Comps: 689	 Hops: 138.2000
range: 9831	 recall: 1.3700	 QPS: 559	Comps: 1206	 Hops: 214.3000
range: 9832	 recall: 1.6000	 QPS: 512	Comps: 1246	 Hops: 251.0000
range: 9833	 recall: 1.0700	 QPS: 727	Comps: 936	 Hops: 171.3000
range: 9834	 recall: 1.2900	 QPS: 663	Comps: 990	 Hops: 200.0000
range: 9835	 recall: 1.3000	 QPS: 583	Comps: 1138	 Hops: 211.8000
range: 9836	 recall: 1.8800	 QPS: 405	Comps: 1575	 Hops: 312.6000
range: 9837	 recall: 1.4700	 QPS: 487	Comps: 1345	 Hops: 245.6000
range: 9838	 recall: 2.0800	 QPS: 397	Comps: 1624	 Hops: 322.2000
range: 9839	 recall: 1.0700	 QPS: 755	Comps: 876	 Hops: 167.6000
range: 9840	 recall: 1.8800	 QPS: 417	Comps: 1603	 Hops: 297.9000
range: 9841	 recall: 1.3800	 QPS: 603	Comps: 1092	 Hops: 214.3000
range: 9842	 recall: 1.9800	 QPS: 388	Comps: 1746	 Hops: 318.5000
range: 9843	 recall: 1.5600	 QPS: 521	Comps: 1316	 Hops: 244.7000
range: 9844	 recall: 2.8800	 QPS: 267	Comps: 2463	 Hops: 455.9000
range: 9845	 recall: 1.4800	 QPS: 521	Comps: 1253	 Hops: 239.4000
range: 9846	 recall: 1.9800	 QPS: 399	Comps: 1661	 Hops: 309.3000
range: 9847	 recall: 2.5800	 QPS: 313	Comps: 2101	 Hops: 404.8000
range: 9848	 recall: 1.9700	 QPS: 409	Comps: 1659	 Hops: 309.1000
range: 9849	 recall: 1.0700	 QPS: 786	Comps: 816	 Hops: 172.0000
range: 9850	 recall: 1.8900	 QPS: 390	Comps: 1718	 Hops: 306.1000
range: 9851	 recall: 1.7800	 QPS: 445	Comps: 1485	 Hops: 291.9000
range: 9852	 recall: 1.5600	 QPS: 514	Comps: 1305	 Hops: 246.0000
range: 9853	 recall: 1.7700	 QPS: 465	Comps: 1415	 Hops: 281.0000
range: 9854	 recall: 1.4900	 QPS: 501	Comps: 1279	 Hops: 248.6000
range: 9855	 recall: 1.9600	 QPS: 415	Comps: 1611	 Hops: 306.2000
range: 9856	 recall: 1.2900	 QPS: 654	Comps: 964	 Hops: 202.2000
range: 9857	 recall: 1.3900	 QPS: 553	Comps: 1201	 Hops: 221.8000
