Start time: 11:08
dataset: sift1M
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
query_path: /mnt/data/mocheng/dataset/sift/sift_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/sif_gt_sel_1000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 40
qrange_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/qrangesel_1000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
range: -992231	 recall: 0.0000	 QPS: 400000	Comps: 0	 Hops: 0.3000
range: -992024	 recall: 0.0000	 QPS: 312500	Comps: 0	 Hops: 0.3000
range: -991979	 recall: 0.0000	 QPS: 625000	Comps: 0	 Hops: 0.3000
range: -991670	 recall: 0.0000	 QPS: 303030	Comps: 0	 Hops: 0.3000
range: -991634	 recall: 0.0000	 QPS: 434783	Comps: 0	 Hops: 0.3000
range: -991608	 recall: 0.0000	 QPS: 909091	Comps: 0	 Hops: 0.3000
range: -991475	 recall: 0.0000	 QPS: 45662	Comps: 0	 Hops: 0.3000
range: -991341	 recall: 0.0000	 QPS: 454545	Comps: 0	 Hops: 0.3000
range: -991151	 recall: 0.0000	 QPS: 357143	Comps: 0	 Hops: 0.3000
range: -991136	 recall: 0.0000	 QPS: 28011	Comps: 0	 Hops: 0.3000
range: -991068	 recall: 0.0000	 QPS: 370370	Comps: 0	 Hops: 0.3000
range: -991022	 recall: 0.0000	 QPS: 370370	Comps: 0	 Hops: 0.3000
range: -990986	 recall: 0.0000	 QPS: 416667	Comps: 0	 Hops: 0.3000
range: -990943	 recall: 0.0000	 QPS: 714286	Comps: 0	 Hops: 0.3000
range: -990795	 recall: 0.0000	 QPS: 370370	Comps: 0	 Hops: 0.3000
range: -990575	 recall: 0.0000	 QPS: 588235	Comps: 0	 Hops: 0.3000
range: -990529	 recall: 0.0000	 QPS: 769231	Comps: 0	 Hops: 0.3000
range: -990495	 recall: 0.0000	 QPS: 588235	Comps: 0	 Hops: 0.3000
range: -990350	 recall: 0.0000	 QPS: 625000	Comps: 0	 Hops: 0.3000
range: -990046	 recall: 0.0000	 QPS: 384615	Comps: 0	 Hops: 0.3000
range: -990044	 recall: 0.0000	 QPS: 322581	Comps: 0	 Hops: 0.3000
range: 4135	 recall: 0.1000	 QPS: 45249	Comps: 14	 Hops: 4.5000
range: 4371	 recall: 0.1000	 QPS: 37313	Comps: 16	 Hops: 4.3000
range: 4504	 recall: 0.0900	 QPS: 31348	Comps: 20	 Hops: 4.6000
range: 4675	 recall: 0.0900	 QPS: 34483	Comps: 21	 Hops: 4.2000
range: 4692	 recall: 0.0600	 QPS: 24938	Comps: 29	 Hops: 4.5000
range: 4719	 recall: 0.1000	 QPS: 37453	Comps: 15	 Hops: 4.4000
range: 4867	 recall: 0.1000	 QPS: 31250	Comps: 24	 Hops: 4.3000
range: 5202	 recall: 0.0600	 QPS: 26810	Comps: 26	 Hops: 4.4000
range: 5219	 recall: 0.0800	 QPS: 32573	Comps: 20	 Hops: 5.0000
range: 5305	 recall: 0.0900	 QPS: 33445	Comps: 22	 Hops: 4.2000
range: 5730	 recall: 0.1000	 QPS: 32573	Comps: 19	 Hops: 4.7000
range: 6073	 recall: 0.1000	 QPS: 33670	Comps: 19	 Hops: 4.3000
range: 6189	 recall: 0.0500	 QPS: 17007	Comps: 44	 Hops: 5.5000
range: 6213	 recall: 0.0500	 QPS: 25510	Comps: 28	 Hops: 4.5000
range: 6242	 recall: 0.1000	 QPS: 32787	Comps: 19	 Hops: 4.5000
range: 6299	 recall: 0.1000	 QPS: 27548	Comps: 23	 Hops: 4.5000
range: 6332	 recall: 0.0900	 QPS: 23810	Comps: 31	 Hops: 4.2000
range: 6502	 recall: 0.0900	 QPS: 30581	Comps: 23	 Hops: 4.2000
range: 6508	 recall: 0.0700	 QPS: 24631	Comps: 31	 Hops: 4.4000
range: 6912	 recall: 0.1000	 QPS: 30303	Comps: 24	 Hops: 4.4000
range: 6996	 recall: 0.1000	 QPS: 25316	Comps: 25	 Hops: 4.5000
range: 7114	 recall: 0.0900	 QPS: 25126	Comps: 29	 Hops: 4.7000
range: 7228	 recall: 0.0900	 QPS: 27548	Comps: 27	 Hops: 4.3000
range: 7690	 recall: 0.1000	 QPS: 31348	Comps: 22	 Hops: 4.2000
range: 8024	 recall: 0.0700	 QPS: 23419	Comps: 33	 Hops: 4.4000
range: 8151	 recall: 0.1000	 QPS: 26738	Comps: 28	 Hops: 4.2000
range: 8158	 recall: 0.1000	 QPS: 15314	Comps: 46	 Hops: 7.4000
range: 8168	 recall: 0.1000	 QPS: 24331	Comps: 30	 Hops: 4.4000
range: 8240	 recall: 0.0600	 QPS: 20619	Comps: 39	 Hops: 5.2000
range: 8354	 recall: 0.0900	 QPS: 22472	Comps: 36	 Hops: 4.2000
range: 8600	 recall: 0.1000	 QPS: 27548	Comps: 27	 Hops: 4.4000
range: 8674	 recall: 0.1000	 QPS: 22422	Comps: 30	 Hops: 4.7000
range: 8871	 recall: 0.1000	 QPS: 26882	Comps: 27	 Hops: 4.5000
range: 8922	 recall: 0.1000	 QPS: 17123	Comps: 38	 Hops: 7.7000
range: 8933	 recall: 0.1000	 QPS: 26247	Comps: 27	 Hops: 4.6000
range: 8955	 recall: 0.1000	 QPS: 23148	Comps: 32	 Hops: 4.3000
range: 8987	 recall: 0.1500	 QPS: 9862	Comps: 78	 Hops: 9.5000
range: 9204	 recall: 0.0700	 QPS: 14493	Comps: 48	 Hops: 8.9000
range: 9255	 recall: 0.1000	 QPS: 28818	Comps: 26	 Hops: 4.2000
range: 9429	 recall: 0.1000	 QPS: 31447	Comps: 19	 Hops: 4.5000
range: 9534	 recall: 0.0900	 QPS: 25445	Comps: 31	 Hops: 4.2000
range: 9567	 recall: 0.1000	 QPS: 28736	Comps: 24	 Hops: 4.3000
range: 9572	 recall: 0.2000	 QPS: 9921	Comps: 78	 Hops: 8.7000
range: 9580	 recall: 0.1000	 QPS: 18553	Comps: 42	 Hops: 4.6000
range: 9586	 recall: 0.1000	 QPS: 12469	Comps: 54	 Hops: 7.8000
range: 9587	 recall: 0.1900	 QPS: 11919	Comps: 50	 Hops: 8.5000
range: 9598	 recall: 0.1400	 QPS: 12438	Comps: 57	 Hops: 8.6000
range: 9608	 recall: 0.1000	 QPS: 19342	Comps: 34	 Hops: 5.7000
range: 9616	 recall: 0.0900	 QPS: 22523	Comps: 35	 Hops: 4.4000
range: 9634	 recall: 0.0900	 QPS: 20161	Comps: 34	 Hops: 4.5000
range: 9638	 recall: 0.1500	 QPS: 10526	Comps: 72	 Hops: 8.6000
range: 9639	 recall: 0.0900	 QPS: 21368	Comps: 33	 Hops: 4.8000
range: 9640	 recall: 0.0800	 QPS: 23202	Comps: 30	 Hops: 4.4000
range: 9641	 recall: 0.1700	 QPS: 8104	Comps: 88	 Hops: 11.9000
range: 9642	 recall: 0.1000	 QPS: 20325	Comps: 40	 Hops: 4.2000
range: 9645	 recall: 0.2000	 QPS: 10482	Comps: 64	 Hops: 9.0000
range: 9646	 recall: 0.1000	 QPS: 20161	Comps: 37	 Hops: 4.2000
range: 9648	 recall: 0.1900	 QPS: 11274	Comps: 67	 Hops: 8.6000
range: 9651	 recall: 0.0800	 QPS: 21368	Comps: 37	 Hops: 4.4000
range: 9665	 recall: 0.1000	 QPS: 25445	Comps: 27	 Hops: 4.5000
range: 9667	 recall: 0.1700	 QPS: 10163	Comps: 70	 Hops: 8.7000
range: 9670	 recall: 0.1000	 QPS: 17762	Comps: 38	 Hops: 4.6000
range: 9673	 recall: 0.1000	 QPS: 20833	Comps: 36	 Hops: 4.3000
range: 9674	 recall: 0.0800	 QPS: 15748	Comps: 49	 Hops: 4.7000
range: 9676	 recall: 0.0800	 QPS: 18904	Comps: 41	 Hops: 4.4000
range: 9677	 recall: 0.0900	 QPS: 26596	Comps: 25	 Hops: 4.3000
range: 9678	 recall: 0.1000	 QPS: 25126	Comps: 28	 Hops: 4.2000
range: 9682	 recall: 0.1800	 QPS: 11086	Comps: 70	 Hops: 8.3000
range: 9683	 recall: 0.1000	 QPS: 21692	Comps: 34	 Hops: 4.2000
range: 9685	 recall: 0.2000	 QPS: 13947	Comps: 53	 Hops: 8.4000
range: 9686	 recall: 0.1800	 QPS: 12136	Comps: 55	 Hops: 9.8000
range: 9687	 recall: 0.1000	 QPS: 20921	Comps: 32	 Hops: 4.8000
range: 9688	 recall: 0.0500	 QPS: 20704	Comps: 35	 Hops: 4.3000
range: 9689	 recall: 0.1800	 QPS: 8333	Comps: 85	 Hops: 10.3000
range: 9690	 recall: 0.3800	 QPS: 6231	Comps: 106	 Hops: 17.7000
range: 9691	 recall: 0.1800	 QPS: 12821	Comps: 55	 Hops: 8.3000
range: 9692	 recall: 0.1900	 QPS: 10823	Comps: 69	 Hops: 8.8000
range: 9694	 recall: 0.1000	 QPS: 23095	Comps: 28	 Hops: 4.5000
range: 9695	 recall: 0.1700	 QPS: 8897	Comps: 85	 Hops: 9.1000
range: 9696	 recall: 0.1900	 QPS: 14164	Comps: 50	 Hops: 8.3000
range: 9698	 recall: 0.1000	 QPS: 22075	Comps: 35	 Hops: 4.6000
range: 9700	 recall: 0.0900	 QPS: 19380	Comps: 39	 Hops: 4.5000
range: 9702	 recall: 0.1000	 QPS: 12270	Comps: 58	 Hops: 8.7000
range: 9705	 recall: 0.1600	 QPS: 11990	Comps: 62	 Hops: 8.5000
range: 9706	 recall: 0.1500	 QPS: 10246	Comps: 71	 Hops: 9.3000
range: 9707	 recall: 0.3000	 QPS: 6653	Comps: 101	 Hops: 16.0000
range: 9708	 recall: 0.1000	 QPS: 24510	Comps: 20	 Hops: 4.3000
range: 9709	 recall: 0.1000	 QPS: 25381	Comps: 28	 Hops: 4.2000
range: 9713	 recall: 0.1900	 QPS: 9407	Comps: 80	 Hops: 8.6000
range: 9714	 recall: 0.2000	 QPS: 13089	Comps: 53	 Hops: 8.3000
range: 9715	 recall: 0.2000	 QPS: 8013	Comps: 90	 Hops: 12.4000
range: 9716	 recall: 0.1800	 QPS: 11628	Comps: 58	 Hops: 8.7000
range: 9717	 recall: 0.1000	 QPS: 19531	Comps: 35	 Hops: 4.4000
range: 9719	 recall: 0.2000	 QPS: 11148	Comps: 63	 Hops: 9.4000
range: 9720	 recall: 0.1000	 QPS: 10684	Comps: 58	 Hops: 10.6000
range: 9721	 recall: 0.3900	 QPS: 5988	Comps: 115	 Hops: 17.2000
range: 9722	 recall: 0.3900	 QPS: 4787	Comps: 154	 Hops: 17.7000
range: 9724	 recall: 0.1000	 QPS: 16393	Comps: 35	 Hops: 6.1000
range: 9726	 recall: 0.2000	 QPS: 9980	Comps: 66	 Hops: 10.1000
range: 9727	 recall: 0.1900	 QPS: 10593	Comps: 68	 Hops: 8.6000
range: 9728	 recall: 0.0700	 QPS: 18282	Comps: 42	 Hops: 4.5000
range: 9730	 recall: 0.3000	 QPS: 7128	Comps: 103	 Hops: 13.1000
range: 9731	 recall: 0.0800	 QPS: 15974	Comps: 50	 Hops: 5.4000
range: 9732	 recall: 0.1800	 QPS: 8554	Comps: 90	 Hops: 8.8000
range: 9733	 recall: 0.2700	 QPS: 7257	Comps: 103	 Hops: 13.0000
range: 9734	 recall: 0.1800	 QPS: 9804	Comps: 79	 Hops: 8.7000
range: 9735	 recall: 0.2000	 QPS: 10352	Comps: 69	 Hops: 8.5000
range: 9736	 recall: 0.1900	 QPS: 11136	Comps: 66	 Hops: 8.9000
range: 9737	 recall: 0.1800	 QPS: 10776	Comps: 67	 Hops: 8.5000
range: 9739	 recall: 0.1900	 QPS: 14663	Comps: 47	 Hops: 8.3000
range: 9740	 recall: 0.1000	 QPS: 25316	Comps: 29	 Hops: 4.3000
range: 9741	 recall: 0.2900	 QPS: 6868	Comps: 110	 Hops: 13.1000
range: 9742	 recall: 0.3300	 QPS: 5206	Comps: 139	 Hops: 18.9000
range: 9744	 recall: 0.2000	 QPS: 10638	Comps: 71	 Hops: 8.8000
range: 9745	 recall: 0.1700	 QPS: 11806	Comps: 63	 Hops: 8.9000
range: 9746	 recall: 0.2000	 QPS: 10132	Comps: 72	 Hops: 8.4000
range: 9747	 recall: 0.3000	 QPS: 7440	Comps: 86	 Hops: 15.2000
range: 9749	 recall: 0.2900	 QPS: 6042	Comps: 115	 Hops: 16.5000
range: 9750	 recall: 0.3600	 QPS: 4442	Comps: 169	 Hops: 20.1000
range: 9751	 recall: 0.2800	 QPS: 8130	Comps: 91	 Hops: 12.6000
range: 9752	 recall: 0.2000	 QPS: 13908	Comps: 47	 Hops: 8.7000
range: 9753	 recall: 0.1800	 QPS: 10707	Comps: 71	 Hops: 9.5000
range: 9754	 recall: 0.2000	 QPS: 10917	Comps: 69	 Hops: 9.3000
range: 9756	 recall: 0.2000	 QPS: 10672	Comps: 65	 Hops: 9.4000
range: 9757	 recall: 0.3900	 QPS: 4498	Comps: 160	 Hops: 23.1000
range: 9758	 recall: 0.4400	 QPS: 4374	Comps: 168	 Hops: 21.6000
range: 9759	 recall: 0.1600	 QPS: 8123	Comps: 92	 Hops: 10.7000
range: 9760	 recall: 0.2900	 QPS: 7326	Comps: 96	 Hops: 13.7000
range: 9761	 recall: 0.4600	 QPS: 4057	Comps: 180	 Hops: 22.9000
range: 9762	 recall: 0.1900	 QPS: 11442	Comps: 64	 Hops: 8.6000
range: 9763	 recall: 0.2900	 QPS: 6667	Comps: 115	 Hops: 13.0000
range: 9764	 recall: 0.2800	 QPS: 6835	Comps: 109	 Hops: 13.2000
range: 9765	 recall: 0.7100	 QPS: 2098	Comps: 350	 Hops: 45.0000
range: 9766	 recall: 0.4800	 QPS: 3758	Comps: 184	 Hops: 25.9000
range: 9767	 recall: 0.3800	 QPS: 6623	Comps: 98	 Hops: 17.6000
range: 9768	 recall: 0.1800	 QPS: 12225	Comps: 58	 Hops: 8.5000
range: 9769	 recall: 0.1900	 QPS: 8313	Comps: 81	 Hops: 12.9000
range: 9770	 recall: 0.3800	 QPS: 5605	Comps: 131	 Hops: 17.3000
range: 9771	 recall: 0.6400	 QPS: 2820	Comps: 258	 Hops: 31.5000
range: 9772	 recall: 0.5600	 QPS: 3775	Comps: 190	 Hops: 26.1000
range: 9773	 recall: 0.2600	 QPS: 7918	Comps: 92	 Hops: 12.7000
range: 9774	 recall: 0.4000	 QPS: 5297	Comps: 123	 Hops: 19.6000
range: 9775	 recall: 0.2800	 QPS: 9728	Comps: 72	 Hops: 12.7000
range: 9776	 recall: 0.3900	 QPS: 5394	Comps: 135	 Hops: 18.2000
range: 9777	 recall: 0.7300	 QPS: 2786	Comps: 260	 Hops: 34.9000
range: 9778	 recall: 0.3700	 QPS: 5615	Comps: 122	 Hops: 18.5000
range: 9779	 recall: 0.3900	 QPS: 5280	Comps: 138	 Hops: 17.4000
range: 9780	 recall: 0.3700	 QPS: 4980	Comps: 153	 Hops: 17.5000
range: 9781	 recall: 0.2900	 QPS: 7163	Comps: 96	 Hops: 13.9000
range: 9782	 recall: 0.1700	 QPS: 6959	Comps: 102	 Hops: 15.2000
range: 9783	 recall: 0.2800	 QPS: 6757	Comps: 103	 Hops: 14.1000
range: 9784	 recall: 0.1600	 QPS: 10929	Comps: 67	 Hops: 8.7000
range: 9786	 recall: 0.3600	 QPS: 4488	Comps: 166	 Hops: 21.8000
range: 9787	 recall: 0.1900	 QPS: 10953	Comps: 66	 Hops: 8.7000
range: 9788	 recall: 0.5600	 QPS: 2874	Comps: 245	 Hops: 31.1000
range: 9789	 recall: 0.1000	 QPS: 18215	Comps: 34	 Hops: 5.8000
range: 9790	 recall: 0.2900	 QPS: 5869	Comps: 114	 Hops: 18.9000
range: 9791	 recall: 0.2000	 QPS: 7468	Comps: 93	 Hops: 13.8000
range: 9792	 recall: 0.5800	 QPS: 3449	Comps: 214	 Hops: 26.1000
range: 9793	 recall: 0.6100	 QPS: 2546	Comps: 289	 Hops: 34.5000
range: 9794	 recall: 0.5700	 QPS: 3666	Comps: 194	 Hops: 30.1000
range: 9795	 recall: 0.3600	 QPS: 5461	Comps: 130	 Hops: 18.1000
range: 9796	 recall: 0.8600	 QPS: 2624	Comps: 268	 Hops: 40.2000
range: 9797	 recall: 0.5800	 QPS: 2759	Comps: 243	 Hops: 32.2000
range: 9798	 recall: 0.7600	 QPS: 2356	Comps: 295	 Hops: 37.9000
range: 9799	 recall: 0.5300	 QPS: 2771	Comps: 254	 Hops: 34.8000
range: 9800	 recall: 0.2000	 QPS: 10428	Comps: 70	 Hops: 9.2000
range: 9801	 recall: 0.8500	 QPS: 2149	Comps: 328	 Hops: 44.4000
range: 9802	 recall: 0.6400	 QPS: 2371	Comps: 310	 Hops: 35.4000
range: 9803	 recall: 1.0000	 QPS: 1714	Comps: 406	 Hops: 52.7000
range: 9804	 recall: 1.1600	 QPS: 1641	Comps: 441	 Hops: 57.9000
range: 9805	 recall: 0.9600	 QPS: 1921	Comps: 365	 Hops: 45.9000
range: 9806	 recall: 0.6600	 QPS: 2826	Comps: 244	 Hops: 36.6000
range: 9807	 recall: 0.6300	 QPS: 3241	Comps: 227	 Hops: 30.6000
range: 9808	 recall: 0.9100	 QPS: 1979	Comps: 370	 Hops: 46.9000
range: 9809	 recall: 1.0400	 QPS: 1926	Comps: 372	 Hops: 48.6000
range: 9810	 recall: 0.6200	 QPS: 2824	Comps: 256	 Hops: 32.6000
range: 9811	 recall: 1.1100	 QPS: 1848	Comps: 384	 Hops: 56.9000
range: 9812	 recall: 1.0700	 QPS: 1791	Comps: 391	 Hops: 58.4000
range: 9813	 recall: 0.9500	 QPS: 1912	Comps: 372	 Hops: 49.3000
range: 9814	 recall: 1.3000	 QPS: 1493	Comps: 477	 Hops: 64.6000
range: 9815	 recall: 0.8000	 QPS: 2223	Comps: 336	 Hops: 41.1000
range: 9816	 recall: 1.1700	 QPS: 1604	Comps: 452	 Hops: 60.2000
range: 9817	 recall: 0.9700	 QPS: 1848	Comps: 388	 Hops: 50.8000
range: 9818	 recall: 1.0200	 QPS: 1916	Comps: 369	 Hops: 53.7000
range: 9819	 recall: 1.3600	 QPS: 1406	Comps: 498	 Hops: 71.7000
range: 9820	 recall: 0.5500	 QPS: 3392	Comps: 207	 Hops: 27.4000
range: 9821	 recall: 0.6400	 QPS: 2616	Comps: 281	 Hops: 35.5000
range: 9822	 recall: 0.6900	 QPS: 2804	Comps: 271	 Hops: 30.6000
range: 9823	 recall: 1.3600	 QPS: 1331	Comps: 535	 Hops: 75.7000
range: 9824	 recall: 0.7500	 QPS: 2528	Comps: 274	 Hops: 39.3000
range: 9825	 recall: 1.2700	 QPS: 1510	Comps: 458	 Hops: 62.5000
range: 9826	 recall: 1.3700	 QPS: 1587	Comps: 452	 Hops: 62.7000
range: 9827	 recall: 0.9200	 QPS: 2037	Comps: 348	 Hops: 45.9000
range: 9828	 recall: 1.0000	 QPS: 1812	Comps: 413	 Hops: 52.4000
range: 9829	 recall: 1.6700	 QPS: 1058	Comps: 697	 Hops: 86.1000
range: 9830	 recall: 0.8700	 QPS: 2434	Comps: 288	 Hops: 40.0000
range: 9831	 recall: 1.1800	 QPS: 1437	Comps: 514	 Hops: 61.8000
range: 9832	 recall: 1.5100	 QPS: 1278	Comps: 556	 Hops: 77.4000
range: 9833	 recall: 1.0200	 QPS: 1897	Comps: 384	 Hops: 51.4000
range: 9834	 recall: 1.2400	 QPS: 1730	Comps: 421	 Hops: 58.6000
range: 9835	 recall: 1.1300	 QPS: 1520	Comps: 479	 Hops: 63.7000
range: 9836	 recall: 1.7200	 QPS: 1029	Comps: 698	 Hops: 93.8000
range: 9837	 recall: 1.3200	 QPS: 1346	Comps: 536	 Hops: 70.5000
range: 9838	 recall: 1.9100	 QPS: 1036	Comps: 699	 Hops: 94.4000
range: 9839	 recall: 1.0000	 QPS: 1920	Comps: 379	 Hops: 48.1000
range: 9840	 recall: 1.6200	 QPS: 1169	Comps: 635	 Hops: 85.8000
range: 9841	 recall: 1.2900	 QPS: 1536	Comps: 469	 Hops: 61.7000
range: 9842	 recall: 1.7000	 QPS: 1041	Comps: 703	 Hops: 91.1000
range: 9843	 recall: 1.4400	 QPS: 1347	Comps: 551	 Hops: 71.3000
range: 9844	 recall: 2.6800	 QPS: 693	Comps: 1052	 Hops: 139.3000
range: 9845	 recall: 1.3000	 QPS: 1468	Comps: 487	 Hops: 67.1000
range: 9846	 recall: 1.9000	 QPS: 1013	Comps: 729	 Hops: 91.8000
range: 9847	 recall: 2.3200	 QPS: 837	Comps: 849	 Hops: 117.4000
range: 9848	 recall: 1.8800	 QPS: 1077	Comps: 674	 Hops: 90.6000
range: 9849	 recall: 0.9900	 QPS: 1908	Comps: 357	 Hops: 52.3000
range: 9850	 recall: 1.6900	 QPS: 1015	Comps: 713	 Hops: 90.0000
range: 9851	 recall: 1.6000	 QPS: 1240	Comps: 571	 Hops: 83.2000
range: 9852	 recall: 1.4800	 QPS: 1285	Comps: 567	 Hops: 73.2000
range: 9853	 recall: 1.7000	 QPS: 1204	Comps: 579	 Hops: 84.7000
range: 9854	 recall: 1.4300	 QPS: 1304	Comps: 549	 Hops: 75.0000
range: 9855	 recall: 1.8200	 QPS: 1074	Comps: 682	 Hops: 89.5000
range: 9856	 recall: 1.2600	 QPS: 1561	Comps: 452	 Hops: 61.1000
range: 9857	 recall: 1.2900	 QPS: 1380	Comps: 526	 Hops: 69.6000
