Start time: 11:08
dataset: sift1M
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
query_path: /mnt/data/mocheng/dataset/sift/sift_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/sif_gt_sel_1000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 500
qrange_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/qrangesel_1000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
range: -992231	 recall: 0.0000	 QPS: 476190	Comps: 0	 Hops: 0.3000
range: -992024	 recall: 0.0000	 QPS: 344828	Comps: 0	 Hops: 0.3000
range: -991979	 recall: 0.0000	 QPS: 357143	Comps: 0	 Hops: 0.3000
range: -991670	 recall: 0.0000	 QPS: 256410	Comps: 0	 Hops: 0.3000
range: -991634	 recall: 0.0000	 QPS: 434783	Comps: 0	 Hops: 0.3000
range: -991608	 recall: 0.0000	 QPS: 434783	Comps: 0	 Hops: 0.3000
range: -991475	 recall: 0.0000	 QPS: 434783	Comps: 0	 Hops: 0.3000
range: -991341	 recall: 0.0000	 QPS: 384615	Comps: 0	 Hops: 0.3000
range: -991151	 recall: 0.0000	 QPS: 500000	Comps: 0	 Hops: 0.3000
range: -991136	 recall: 0.0000	 QPS: 370370	Comps: 0	 Hops: 0.3000
range: -991068	 recall: 0.0000	 QPS: 344828	Comps: 0	 Hops: 0.3000
range: -991022	 recall: 0.0000	 QPS: 384615	Comps: 0	 Hops: 0.3000
range: -990986	 recall: 0.0000	 QPS: 400000	Comps: 0	 Hops: 0.3000
range: -990943	 recall: 0.0000	 QPS: 555556	Comps: 0	 Hops: 0.3000
range: -990795	 recall: 0.0000	 QPS: 270270	Comps: 0	 Hops: 0.3000
range: -990575	 recall: 0.0000	 QPS: 526316	Comps: 0	 Hops: 0.3000
range: -990529	 recall: 0.0000	 QPS: 526316	Comps: 0	 Hops: 0.3000
range: -990495	 recall: 0.0000	 QPS: 400000	Comps: 0	 Hops: 0.3000
range: -990350	 recall: 0.0000	 QPS: 416667	Comps: 0	 Hops: 0.3000
range: -990046	 recall: 0.0000	 QPS: 357143	Comps: 0	 Hops: 0.3000
range: -990044	 recall: 0.0000	 QPS: 370370	Comps: 0	 Hops: 0.3000
range: 4135	 recall: 0.1000	 QPS: 5311	Comps: 87	 Hops: 50.1000
range: 4371	 recall: 0.1000	 QPS: 5066	Comps: 94	 Hops: 50.1000
range: 4504	 recall: 0.1000	 QPS: 4701	Comps: 106	 Hops: 50.1000
range: 4675	 recall: 0.1000	 QPS: 4384	Comps: 122	 Hops: 50.1000
range: 4692	 recall: 0.1000	 QPS: 4415	Comps: 111	 Hops: 50.4000
range: 4719	 recall: 0.1000	 QPS: 4907	Comps: 98	 Hops: 50.2000
range: 4867	 recall: 0.1000	 QPS: 4223	Comps: 125	 Hops: 50.1000
range: 5202	 recall: 0.1000	 QPS: 4216	Comps: 127	 Hops: 50.1000
range: 5219	 recall: 0.1000	 QPS: 4382	Comps: 119	 Hops: 50.1000
range: 5305	 recall: 0.1000	 QPS: 4442	Comps: 112	 Hops: 50.1000
range: 5730	 recall: 0.1000	 QPS: 4550	Comps: 110	 Hops: 50.2000
range: 6073	 recall: 0.1000	 QPS: 4241	Comps: 126	 Hops: 50.2000
range: 6189	 recall: 0.1000	 QPS: 3668	Comps: 153	 Hops: 51.4000
range: 6213	 recall: 0.1000	 QPS: 4052	Comps: 133	 Hops: 50.1000
range: 6242	 recall: 0.1000	 QPS: 4564	Comps: 109	 Hops: 50.1000
range: 6299	 recall: 0.1000	 QPS: 4200	Comps: 128	 Hops: 50.1000
range: 6332	 recall: 0.1000	 QPS: 4014	Comps: 137	 Hops: 50.2000
range: 6502	 recall: 0.1000	 QPS: 4120	Comps: 134	 Hops: 50.1000
range: 6508	 recall: 0.1000	 QPS: 3786	Comps: 149	 Hops: 50.2000
range: 6912	 recall: 0.1000	 QPS: 3965	Comps: 144	 Hops: 50.2000
range: 6996	 recall: 0.1000	 QPS: 4419	Comps: 115	 Hops: 50.2000
range: 7114	 recall: 0.1000	 QPS: 3689	Comps: 164	 Hops: 50.2000
range: 7228	 recall: 0.1000	 QPS: 3880	Comps: 142	 Hops: 50.2000
range: 7690	 recall: 0.1000	 QPS: 4237	Comps: 126	 Hops: 50.1000
range: 8024	 recall: 0.1000	 QPS: 3510	Comps: 167	 Hops: 50.2000
range: 8151	 recall: 0.1000	 QPS: 3908	Comps: 146	 Hops: 50.1000
range: 8158	 recall: 0.1000	 QPS: 3226	Comps: 182	 Hops: 53.3000
range: 8168	 recall: 0.1000	 QPS: 3854	Comps: 157	 Hops: 50.1000
range: 8240	 recall: 0.1000	 QPS: 3386	Comps: 175	 Hops: 50.2000
range: 8354	 recall: 0.1000	 QPS: 3525	Comps: 171	 Hops: 50.2000
range: 8600	 recall: 0.1000	 QPS: 3693	Comps: 161	 Hops: 50.1000
range: 8674	 recall: 0.1000	 QPS: 3574	Comps: 163	 Hops: 50.2000
range: 8871	 recall: 0.1000	 QPS: 3761	Comps: 161	 Hops: 50.3000
range: 8922	 recall: 0.1000	 QPS: 3734	Comps: 144	 Hops: 53.6000
range: 8933	 recall: 0.1000	 QPS: 3712	Comps: 160	 Hops: 50.4000
range: 8955	 recall: 0.1000	 QPS: 3449	Comps: 182	 Hops: 50.1000
range: 8987	 recall: 0.2000	 QPS: 1728	Comps: 355	 Hops: 100.7000
range: 9204	 recall: 0.1000	 QPS: 3171	Comps: 183	 Hops: 54.7000
range: 9255	 recall: 0.1000	 QPS: 3579	Comps: 162	 Hops: 50.1000
range: 9429	 recall: 0.1000	 QPS: 4320	Comps: 118	 Hops: 50.2000
range: 9534	 recall: 0.1000	 QPS: 3672	Comps: 153	 Hops: 50.1000
range: 9567	 recall: 0.1000	 QPS: 3405	Comps: 156	 Hops: 50.2000
range: 9572	 recall: 0.2000	 QPS: 1572	Comps: 353	 Hops: 100.5000
range: 9580	 recall: 0.1000	 QPS: 3156	Comps: 181	 Hops: 50.2000
range: 9586	 recall: 0.1000	 QPS: 3012	Comps: 174	 Hops: 53.7000
range: 9587	 recall: 0.2000	 QPS: 1800	Comps: 285	 Hops: 100.3000
range: 9598	 recall: 0.1900	 QPS: 1620	Comps: 341	 Hops: 100.2000
range: 9608	 recall: 0.1000	 QPS: 3238	Comps: 188	 Hops: 50.4000
range: 9616	 recall: 0.1000	 QPS: 2636	Comps: 182	 Hops: 50.1000
range: 9634	 recall: 0.1000	 QPS: 3348	Comps: 162	 Hops: 50.4000
range: 9638	 recall: 0.2000	 QPS: 1313	Comps: 376	 Hops: 100.6000
range: 9639	 recall: 0.1000	 QPS: 3082	Comps: 179	 Hops: 50.1000
range: 9640	 recall: 0.1000	 QPS: 2912	Comps: 199	 Hops: 50.3000
range: 9641	 recall: 0.2000	 QPS: 1466	Comps: 381	 Hops: 103.5000
range: 9642	 recall: 0.1000	 QPS: 3028	Comps: 189	 Hops: 50.1000
range: 9645	 recall: 0.2000	 QPS: 1685	Comps: 314	 Hops: 100.5000
range: 9646	 recall: 0.1000	 QPS: 3063	Comps: 184	 Hops: 50.1000
range: 9648	 recall: 0.2000	 QPS: 1571	Comps: 354	 Hops: 100.4000
range: 9651	 recall: 0.1000	 QPS: 3330	Comps: 163	 Hops: 50.1000
range: 9665	 recall: 0.1000	 QPS: 3350	Comps: 163	 Hops: 50.2000
range: 9667	 recall: 0.1900	 QPS: 1568	Comps: 360	 Hops: 100.3000
range: 9670	 recall: 0.1000	 QPS: 3389	Comps: 151	 Hops: 50.3000
range: 9673	 recall: 0.1000	 QPS: 2916	Comps: 197	 Hops: 50.2000
range: 9674	 recall: 0.1000	 QPS: 2908	Comps: 199	 Hops: 50.3000
range: 9676	 recall: 0.0900	 QPS: 2918	Comps: 194	 Hops: 50.2000
range: 9677	 recall: 0.1000	 QPS: 3413	Comps: 151	 Hops: 50.2000
range: 9678	 recall: 0.1000	 QPS: 3317	Comps: 163	 Hops: 50.1000
range: 9682	 recall: 0.2000	 QPS: 1571	Comps: 349	 Hops: 100.3000
range: 9683	 recall: 0.1000	 QPS: 2375	Comps: 181	 Hops: 50.1000
range: 9685	 recall: 0.2000	 QPS: 1651	Comps: 331	 Hops: 100.3000
range: 9686	 recall: 0.2000	 QPS: 1717	Comps: 309	 Hops: 100.3000
range: 9687	 recall: 0.1000	 QPS: 2503	Comps: 156	 Hops: 50.2000
range: 9688	 recall: 0.1000	 QPS: 3009	Comps: 188	 Hops: 50.2000
range: 9689	 recall: 0.2000	 QPS: 1487	Comps: 382	 Hops: 101.2000
range: 9690	 recall: 0.4000	 QPS: 865	Comps: 596	 Hops: 200.7000
range: 9691	 recall: 0.2000	 QPS: 1750	Comps: 294	 Hops: 100.3000
range: 9692	 recall: 0.2000	 QPS: 1347	Comps: 373	 Hops: 100.3000
range: 9694	 recall: 0.1000	 QPS: 3471	Comps: 142	 Hops: 50.3000
range: 9695	 recall: 0.2000	 QPS: 1495	Comps: 370	 Hops: 101.0000
range: 9696	 recall: 0.2000	 QPS: 1726	Comps: 310	 Hops: 100.3000
range: 9698	 recall: 0.1000	 QPS: 3432	Comps: 179	 Hops: 50.3000
range: 9700	 recall: 0.1000	 QPS: 3064	Comps: 193	 Hops: 50.1000
range: 9702	 recall: 0.1000	 QPS: 2957	Comps: 176	 Hops: 54.6000
range: 9705	 recall: 0.2000	 QPS: 1548	Comps: 368	 Hops: 100.2000
range: 9706	 recall: 0.2000	 QPS: 1542	Comps: 369	 Hops: 100.4000
range: 9707	 recall: 0.3000	 QPS: 1063	Comps: 504	 Hops: 153.7000
range: 9708	 recall: 0.1000	 QPS: 3824	Comps: 126	 Hops: 50.1000
range: 9709	 recall: 0.1000	 QPS: 3679	Comps: 151	 Hops: 50.2000
range: 9713	 recall: 0.2000	 QPS: 1479	Comps: 390	 Hops: 100.4000
range: 9714	 recall: 0.2000	 QPS: 1683	Comps: 316	 Hops: 100.2000
range: 9715	 recall: 0.2000	 QPS: 1477	Comps: 380	 Hops: 103.6000
range: 9716	 recall: 0.2000	 QPS: 1456	Comps: 413	 Hops: 100.3000
range: 9717	 recall: 0.1000	 QPS: 3012	Comps: 192	 Hops: 50.3000
range: 9719	 recall: 0.2000	 QPS: 1599	Comps: 344	 Hops: 101.1000
range: 9720	 recall: 0.2000	 QPS: 1410	Comps: 388	 Hops: 109.0000
range: 9721	 recall: 0.4000	 QPS: 875	Comps: 586	 Hops: 200.7000
range: 9722	 recall: 0.4000	 QPS: 715	Comps: 751	 Hops: 200.8000
range: 9724	 recall: 0.1000	 QPS: 3336	Comps: 149	 Hops: 52.0000
range: 9726	 recall: 0.2000	 QPS: 1570	Comps: 355	 Hops: 101.7000
range: 9727	 recall: 0.2000	 QPS: 1386	Comps: 354	 Hops: 100.4000
range: 9728	 recall: 0.1000	 QPS: 2966	Comps: 193	 Hops: 50.3000
range: 9730	 recall: 0.3000	 QPS: 1138	Comps: 467	 Hops: 150.6000
range: 9731	 recall: 0.1000	 QPS: 2964	Comps: 193	 Hops: 50.1000
range: 9732	 recall: 0.2000	 QPS: 1509	Comps: 377	 Hops: 100.4000
range: 9733	 recall: 0.3000	 QPS: 1023	Comps: 566	 Hops: 150.5000
range: 9734	 recall: 0.2000	 QPS: 1534	Comps: 378	 Hops: 100.3000
range: 9735	 recall: 0.2000	 QPS: 1604	Comps: 354	 Hops: 100.4000
range: 9736	 recall: 0.2000	 QPS: 1656	Comps: 335	 Hops: 100.4000
range: 9737	 recall: 0.2000	 QPS: 1657	Comps: 336	 Hops: 100.4000
range: 9739	 recall: 0.2000	 QPS: 1691	Comps: 315	 Hops: 100.2000
range: 9740	 recall: 0.1000	 QPS: 3095	Comps: 180	 Hops: 50.2000
range: 9741	 recall: 0.3000	 QPS: 1062	Comps: 526	 Hops: 150.8000
range: 9742	 recall: 0.4000	 QPS: 799	Comps: 700	 Hops: 200.6000
range: 9744	 recall: 0.2000	 QPS: 1612	Comps: 362	 Hops: 100.4000
range: 9745	 recall: 0.2000	 QPS: 1604	Comps: 352	 Hops: 100.4000
range: 9746	 recall: 0.2000	 QPS: 1631	Comps: 338	 Hops: 100.3000
range: 9747	 recall: 0.3000	 QPS: 1149	Comps: 453	 Hops: 153.3000
range: 9749	 recall: 0.3000	 QPS: 953	Comps: 530	 Hops: 154.0000
range: 9750	 recall: 0.4000	 QPS: 749	Comps: 775	 Hops: 203.1000
range: 9751	 recall: 0.3000	 QPS: 1081	Comps: 514	 Hops: 150.3000
range: 9752	 recall: 0.2000	 QPS: 1737	Comps: 312	 Hops: 100.3000
range: 9753	 recall: 0.2000	 QPS: 1577	Comps: 363	 Hops: 100.4000
range: 9754	 recall: 0.2000	 QPS: 1665	Comps: 328	 Hops: 100.3000
range: 9756	 recall: 0.2000	 QPS: 1656	Comps: 328	 Hops: 100.3000
range: 9757	 recall: 0.5000	 QPS: 573	Comps: 935	 Hops: 256.5000
range: 9758	 recall: 0.5000	 QPS: 631	Comps: 888	 Hops: 250.8000
range: 9759	 recall: 0.2000	 QPS: 1435	Comps: 400	 Hops: 102.2000
range: 9760	 recall: 0.3000	 QPS: 1082	Comps: 512	 Hops: 150.6000
range: 9761	 recall: 0.5000	 QPS: 592	Comps: 908	 Hops: 252.4000
range: 9762	 recall: 0.2000	 QPS: 1374	Comps: 356	 Hops: 100.2000
range: 9763	 recall: 0.3000	 QPS: 1009	Comps: 580	 Hops: 150.4000
range: 9764	 recall: 0.3000	 QPS: 1019	Comps: 567	 Hops: 150.6000
range: 9765	 recall: 0.8800	 QPS: 324	Comps: 1647	 Hops: 463.1000
range: 9766	 recall: 0.5000	 QPS: 620	Comps: 897	 Hops: 254.2000
range: 9767	 recall: 0.4000	 QPS: 892	Comps: 583	 Hops: 200.6000
range: 9768	 recall: 0.1900	 QPS: 1629	Comps: 344	 Hops: 100.2000
range: 9769	 recall: 0.2900	 QPS: 1008	Comps: 537	 Hops: 161.4000
range: 9770	 recall: 0.4000	 QPS: 788	Comps: 725	 Hops: 200.6000
range: 9771	 recall: 0.7000	 QPS: 451	Comps: 1234	 Hops: 351.5000
range: 9772	 recall: 0.5900	 QPS: 542	Comps: 1037	 Hops: 301.2000
range: 9773	 recall: 0.2900	 QPS: 1052	Comps: 540	 Hops: 150.5000
range: 9774	 recall: 0.4000	 QPS: 714	Comps: 660	 Hops: 202.8000
range: 9775	 recall: 0.2900	 QPS: 1082	Comps: 518	 Hops: 150.4000
range: 9776	 recall: 0.4000	 QPS: 827	Comps: 669	 Hops: 201.1000
range: 9777	 recall: 0.7900	 QPS: 406	Comps: 1357	 Hops: 401.4000
range: 9778	 recall: 0.4000	 QPS: 848	Comps: 622	 Hops: 201.7000
range: 9779	 recall: 0.4000	 QPS: 810	Comps: 674	 Hops: 201.1000
range: 9780	 recall: 0.4000	 QPS: 769	Comps: 735	 Hops: 200.6000
range: 9781	 recall: 0.3000	 QPS: 1149	Comps: 472	 Hops: 151.0000
range: 9782	 recall: 0.3000	 QPS: 963	Comps: 576	 Hops: 158.6000
range: 9783	 recall: 0.3000	 QPS: 1046	Comps: 531	 Hops: 151.7000
range: 9784	 recall: 0.2000	 QPS: 1636	Comps: 336	 Hops: 100.3000
range: 9786	 recall: 0.4000	 QPS: 771	Comps: 721	 Hops: 204.7000
range: 9787	 recall: 0.2000	 QPS: 1764	Comps: 302	 Hops: 100.4000
range: 9788	 recall: 0.7000	 QPS: 442	Comps: 1266	 Hops: 351.7000
range: 9789	 recall: 0.1000	 QPS: 3472	Comps: 145	 Hops: 51.5000
range: 9790	 recall: 0.3900	 QPS: 763	Comps: 718	 Hops: 208.3000
range: 9791	 recall: 0.3000	 QPS: 916	Comps: 589	 Hops: 168.5000
range: 9792	 recall: 0.6000	 QPS: 520	Comps: 1083	 Hops: 301.0000
range: 9793	 recall: 0.6800	 QPS: 430	Comps: 1318	 Hops: 354.0000
range: 9794	 recall: 0.6000	 QPS: 551	Comps: 988	 Hops: 305.0000
range: 9795	 recall: 0.4000	 QPS: 766	Comps: 733	 Hops: 201.4000
range: 9796	 recall: 0.9000	 QPS: 364	Comps: 1500	 Hops: 452.7000
range: 9797	 recall: 0.6000	 QPS: 520	Comps: 1052	 Hops: 307.5000
range: 9798	 recall: 0.7900	 QPS: 376	Comps: 1433	 Hops: 403.7000
range: 9799	 recall: 0.7000	 QPS: 430	Comps: 1282	 Hops: 361.5000
range: 9800	 recall: 0.2000	 QPS: 1569	Comps: 356	 Hops: 100.5000
range: 9801	 recall: 1.0000	 QPS: 311	Comps: 1828	 Hops: 502.1000
range: 9802	 recall: 0.7000	 QPS: 429	Comps: 1311	 Hops: 356.3000
range: 9803	 recall: 1.1000	 QPS: 282	Comps: 2006	 Hops: 555.1000
range: 9804	 recall: 1.2900	 QPS: 251	Comps: 2192	 Hops: 653.3000
range: 9805	 recall: 0.9900	 QPS: 318	Comps: 1751	 Hops: 503.5000
range: 9806	 recall: 0.7900	 QPS: 389	Comps: 1371	 Hops: 413.6000
range: 9807	 recall: 0.6900	 QPS: 464	Comps: 1185	 Hops: 350.9000
range: 9808	 recall: 0.9900	 QPS: 306	Comps: 1782	 Hops: 504.1000
range: 9809	 recall: 1.1000	 QPS: 290	Comps: 1938	 Hops: 552.4000
range: 9810	 recall: 0.6900	 QPS: 458	Comps: 1221	 Hops: 352.7000
range: 9811	 recall: 1.1900	 QPS: 262	Comps: 2077	 Hops: 605.4000
range: 9812	 recall: 1.2000	 QPS: 275	Comps: 1973	 Hops: 606.1000
range: 9813	 recall: 1.0000	 QPS: 324	Comps: 1680	 Hops: 507.4000
range: 9814	 recall: 1.3900	 QPS: 222	Comps: 2495	 Hops: 706.5000
range: 9815	 recall: 0.8900	 QPS: 341	Comps: 1570	 Hops: 453.0000
range: 9816	 recall: 1.3000	 QPS: 244	Comps: 2248	 Hops: 655.5000
range: 9817	 recall: 1.0000	 QPS: 312	Comps: 1680	 Hops: 508.2000
range: 9818	 recall: 1.2000	 QPS: 264	Comps: 2106	 Hops: 614.3000
range: 9819	 recall: 1.5000	 QPS: 210	Comps: 2613	 Hops: 778.3000
range: 9820	 recall: 0.6000	 QPS: 541	Comps: 1024	 Hops: 302.2000
range: 9821	 recall: 0.7000	 QPS: 429	Comps: 1256	 Hops: 356.0000
range: 9822	 recall: 0.7000	 QPS: 451	Comps: 1252	 Hops: 351.3000
range: 9823	 recall: 1.6800	 QPS: 186	Comps: 2989	 Hops: 868.1000
range: 9824	 recall: 0.8900	 QPS: 344	Comps: 1607	 Hops: 479.4000
range: 9825	 recall: 1.3900	 QPS: 236	Comps: 2307	 Hops: 703.7000
range: 9826	 recall: 1.3900	 QPS: 236	Comps: 2306	 Hops: 704.0000
range: 9827	 recall: 1.0000	 QPS: 327	Comps: 1705	 Hops: 503.5000
range: 9828	 recall: 1.1900	 QPS: 261	Comps: 2172	 Hops: 602.4000
range: 9829	 recall: 1.8900	 QPS: 161	Comps: 3438	 Hops: 956.3000
range: 9830	 recall: 0.9000	 QPS: 366	Comps: 1497	 Hops: 452.3000
range: 9831	 recall: 1.3900	 QPS: 220	Comps: 2631	 Hops: 702.4000
range: 9832	 recall: 1.6000	 QPS: 205	Comps: 2662	 Hops: 809.8000
range: 9833	 recall: 1.0900	 QPS: 279	Comps: 1950	 Hops: 555.8000
range: 9834	 recall: 1.2900	 QPS: 253	Comps: 2210	 Hops: 653.8000
range: 9835	 recall: 1.3000	 QPS: 237	Comps: 2385	 Hops: 665.7000
range: 9836	 recall: 1.9000	 QPS: 166	Comps: 3351	 Hops: 975.2000
range: 9837	 recall: 1.4800	 QPS: 198	Comps: 2779	 Hops: 769.9000
range: 9838	 recall: 2.0900	 QPS: 155	Comps: 3536	 Hops: 1055.5000
range: 9839	 recall: 1.0900	 QPS: 295	Comps: 1873	 Hops: 551.8000
range: 9840	 recall: 1.8900	 QPS: 165	Comps: 3389	 Hops: 962.0000
range: 9841	 recall: 1.3900	 QPS: 233	Comps: 2372	 Hops: 703.0000
range: 9842	 recall: 2.0000	 QPS: 153	Comps: 3634	 Hops: 1017.1000
range: 9843	 recall: 1.5900	 QPS: 200	Comps: 2907	 Hops: 803.6000
range: 9844	 recall: 2.8900	 QPS: 109	Comps: 5210	 Hops: 1468.9000
range: 9845	 recall: 1.5000	 QPS: 206	Comps: 2625	 Hops: 762.2000
range: 9846	 recall: 2.0000	 QPS: 154	Comps: 3566	 Hops: 1007.9000
range: 9847	 recall: 2.5900	 QPS: 124	Comps: 4459	 Hops: 1312.4000
range: 9848	 recall: 1.9700	 QPS: 159	Comps: 3571	 Hops: 1007.8000
range: 9849	 recall: 1.1000	 QPS: 298	Comps: 1862	 Hops: 556.6000
range: 9850	 recall: 1.9000	 QPS: 163	Comps: 3467	 Hops: 969.4000
range: 9851	 recall: 1.7800	 QPS: 178	Comps: 3086	 Hops: 919.2000
range: 9852	 recall: 1.5900	 QPS: 200	Comps: 2826	 Hops: 804.3000
range: 9853	 recall: 1.7900	 QPS: 179	Comps: 3045	 Hops: 909.6000
range: 9854	 recall: 1.6000	 QPS: 193	Comps: 2862	 Hops: 839.6000
range: 9855	 recall: 2.0000	 QPS: 159	Comps: 3484	 Hops: 1004.0000
range: 9856	 recall: 1.2900	 QPS: 254	Comps: 2130	 Hops: 656.3000
range: 9857	 recall: 1.4000	 QPS: 220	Comps: 2514	 Hops: 710.8000
