Start time: 11:08
dataset: sift1M
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
query_path: /mnt/data/mocheng/dataset/sift/sift_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/sif_gt_sel_1000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 80
qrange_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/qrangesel_1000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
range: -992231	 recall: 0.0000	 QPS: 526316	Comps: 0	 Hops: 0.3000
range: -992024	 recall: 0.0000	 QPS: 312500	Comps: 0	 Hops: 0.3000
range: -991979	 recall: 0.0000	 QPS: 370370	Comps: 0	 Hops: 0.3000
range: -991670	 recall: 0.0000	 QPS: 250000	Comps: 0	 Hops: 0.3000
range: -991634	 recall: 0.0000	 QPS: 28011	Comps: 0	 Hops: 0.3000
range: -991608	 recall: 0.0000	 QPS: 555556	Comps: 0	 Hops: 0.3000
range: -991475	 recall: 0.0000	 QPS: 416667	Comps: 0	 Hops: 0.3000
range: -991341	 recall: 0.0000	 QPS: 303030	Comps: 0	 Hops: 0.3000
range: -991151	 recall: 0.0000	 QPS: 434783	Comps: 0	 Hops: 0.3000
range: -991136	 recall: 0.0000	 QPS: 454545	Comps: 0	 Hops: 0.3000
range: -991068	 recall: 0.0000	 QPS: 454545	Comps: 0	 Hops: 0.3000
range: -991022	 recall: 0.0000	 QPS: 285714	Comps: 0	 Hops: 0.3000
range: -990986	 recall: 0.0000	 QPS: 416667	Comps: 0	 Hops: 0.3000
range: -990943	 recall: 0.0000	 QPS: 625000	Comps: 0	 Hops: 0.3000
range: -990795	 recall: 0.0000	 QPS: 384615	Comps: 0	 Hops: 0.3000
range: -990575	 recall: 0.0000	 QPS: 370370	Comps: 0	 Hops: 0.3000
range: -990529	 recall: 0.0000	 QPS: 666667	Comps: 0	 Hops: 0.3000
range: -990495	 recall: 0.0000	 QPS: 476190	Comps: 0	 Hops: 0.3000
range: -990350	 recall: 0.0000	 QPS: 588235	Comps: 0	 Hops: 0.3000
range: -990046	 recall: 0.0000	 QPS: 370370	Comps: 0	 Hops: 0.3000
range: -990044	 recall: 0.0000	 QPS: 588235	Comps: 0	 Hops: 0.3000
range: 4135	 recall: 0.1000	 QPS: 28249	Comps: 20	 Hops: 8.3000
range: 4371	 recall: 0.1000	 QPS: 24390	Comps: 23	 Hops: 8.2000
range: 4504	 recall: 0.1000	 QPS: 19011	Comps: 34	 Hops: 8.4000
range: 4675	 recall: 0.1000	 QPS: 18248	Comps: 39	 Hops: 8.3000
range: 4692	 recall: 0.0900	 QPS: 15898	Comps: 40	 Hops: 9.2000
range: 4719	 recall: 0.1000	 QPS: 22523	Comps: 25	 Hops: 8.4000
range: 4867	 recall: 0.1000	 QPS: 18315	Comps: 41	 Hops: 8.2000
range: 5202	 recall: 0.0600	 QPS: 17153	Comps: 38	 Hops: 8.5000
range: 5219	 recall: 0.1000	 QPS: 19011	Comps: 34	 Hops: 8.4000
range: 5305	 recall: 0.0900	 QPS: 18939	Comps: 37	 Hops: 8.2000
range: 5730	 recall: 0.1000	 QPS: 20202	Comps: 30	 Hops: 8.6000
range: 6073	 recall: 0.1000	 QPS: 19084	Comps: 35	 Hops: 8.2000
range: 6189	 recall: 0.0900	 QPS: 11614	Comps: 58	 Hops: 9.5000
range: 6213	 recall: 0.0700	 QPS: 15480	Comps: 45	 Hops: 8.2000
range: 6242	 recall: 0.1000	 QPS: 20202	Comps: 30	 Hops: 8.5000
range: 6299	 recall: 0.1000	 QPS: 18975	Comps: 34	 Hops: 8.3000
range: 6332	 recall: 0.0900	 QPS: 16584	Comps: 41	 Hops: 8.2000
range: 6502	 recall: 0.1000	 QPS: 13947	Comps: 38	 Hops: 8.3000
range: 6508	 recall: 0.1000	 QPS: 15625	Comps: 46	 Hops: 8.3000
range: 6912	 recall: 0.1000	 QPS: 19268	Comps: 36	 Hops: 8.2000
range: 6996	 recall: 0.1000	 QPS: 16835	Comps: 38	 Hops: 8.5000
range: 7114	 recall: 0.1000	 QPS: 15291	Comps: 48	 Hops: 8.3000
range: 7228	 recall: 0.0900	 QPS: 16892	Comps: 42	 Hops: 8.3000
range: 7690	 recall: 0.1000	 QPS: 20325	Comps: 32	 Hops: 8.2000
range: 8024	 recall: 0.0700	 QPS: 14104	Comps: 54	 Hops: 8.4000
range: 8151	 recall: 0.1000	 QPS: 15798	Comps: 46	 Hops: 8.3000
range: 8158	 recall: 0.1000	 QPS: 10010	Comps: 67	 Hops: 11.4000
range: 8168	 recall: 0.1000	 QPS: 15456	Comps: 47	 Hops: 8.3000
range: 8240	 recall: 0.0800	 QPS: 14045	Comps: 51	 Hops: 8.6000
range: 8354	 recall: 0.1000	 QPS: 13870	Comps: 54	 Hops: 8.1000
range: 8600	 recall: 0.1000	 QPS: 16447	Comps: 44	 Hops: 8.1000
range: 8674	 recall: 0.1000	 QPS: 14451	Comps: 48	 Hops: 8.5000
range: 8871	 recall: 0.1000	 QPS: 16807	Comps: 42	 Hops: 8.3000
range: 8922	 recall: 0.1000	 QPS: 11905	Comps: 52	 Hops: 11.7000
range: 8933	 recall: 0.1000	 QPS: 16529	Comps: 44	 Hops: 8.4000
range: 8955	 recall: 0.1000	 QPS: 14948	Comps: 51	 Hops: 8.2000
range: 8987	 recall: 0.1900	 QPS: 6489	Comps: 118	 Hops: 16.9000
range: 9204	 recall: 0.0800	 QPS: 9911	Comps: 68	 Hops: 12.7000
range: 9255	 recall: 0.1000	 QPS: 15432	Comps: 51	 Hops: 8.2000
range: 9429	 recall: 0.1000	 QPS: 20121	Comps: 29	 Hops: 8.3000
range: 9534	 recall: 0.1000	 QPS: 14859	Comps: 51	 Hops: 8.1000
range: 9567	 recall: 0.1000	 QPS: 16949	Comps: 37	 Hops: 8.3000
range: 9572	 recall: 0.2000	 QPS: 5893	Comps: 125	 Hops: 16.7000
range: 9580	 recall: 0.1000	 QPS: 12739	Comps: 58	 Hops: 8.5000
range: 9586	 recall: 0.1000	 QPS: 9452	Comps: 65	 Hops: 11.9000
range: 9587	 recall: 0.2000	 QPS: 7981	Comps: 77	 Hops: 16.4000
range: 9598	 recall: 0.1800	 QPS: 7331	Comps: 93	 Hops: 16.6000
range: 9608	 recall: 0.1000	 QPS: 13550	Comps: 47	 Hops: 9.3000
range: 9616	 recall: 0.0900	 QPS: 13405	Comps: 58	 Hops: 8.3000
range: 9634	 recall: 0.1000	 QPS: 13158	Comps: 50	 Hops: 8.4000
range: 9638	 recall: 0.1900	 QPS: 6431	Comps: 112	 Hops: 16.4000
range: 9639	 recall: 0.0900	 QPS: 12853	Comps: 54	 Hops: 8.6000
range: 9640	 recall: 0.1000	 QPS: 12804	Comps: 55	 Hops: 8.4000
range: 9641	 recall: 0.1900	 QPS: 5277	Comps: 131	 Hops: 19.6000
range: 9642	 recall: 0.1000	 QPS: 11038	Comps: 72	 Hops: 8.2000
range: 9645	 recall: 0.2000	 QPS: 6770	Comps: 93	 Hops: 16.9000
range: 9646	 recall: 0.1000	 QPS: 12376	Comps: 59	 Hops: 8.2000
range: 9648	 recall: 0.1900	 QPS: 6803	Comps: 105	 Hops: 16.4000
range: 9651	 recall: 0.0900	 QPS: 12594	Comps: 56	 Hops: 8.1000
range: 9665	 recall: 0.1000	 QPS: 17094	Comps: 40	 Hops: 8.5000
range: 9667	 recall: 0.1700	 QPS: 6456	Comps: 108	 Hops: 16.5000
range: 9670	 recall: 0.1000	 QPS: 11976	Comps: 56	 Hops: 8.5000
range: 9673	 recall: 0.1000	 QPS: 12579	Comps: 57	 Hops: 8.4000
range: 9674	 recall: 0.1000	 QPS: 10460	Comps: 71	 Hops: 8.4000
range: 9676	 recall: 0.0900	 QPS: 10893	Comps: 68	 Hops: 8.5000
range: 9677	 recall: 0.1000	 QPS: 15649	Comps: 42	 Hops: 8.3000
range: 9678	 recall: 0.1000	 QPS: 14245	Comps: 47	 Hops: 8.1000
range: 9682	 recall: 0.1900	 QPS: 6623	Comps: 108	 Hops: 16.3000
range: 9683	 recall: 0.1000	 QPS: 12165	Comps: 60	 Hops: 8.3000
range: 9685	 recall: 0.2000	 QPS: 7704	Comps: 88	 Hops: 16.5000
range: 9686	 recall: 0.1800	 QPS: 7782	Comps: 81	 Hops: 17.1000
range: 9687	 recall: 0.1000	 QPS: 14006	Comps: 45	 Hops: 8.7000
range: 9688	 recall: 0.1000	 QPS: 11820	Comps: 61	 Hops: 8.3000
range: 9689	 recall: 0.2000	 QPS: 5731	Comps: 126	 Hops: 17.5000
range: 9690	 recall: 0.3800	 QPS: 3810	Comps: 168	 Hops: 33.2000
range: 9691	 recall: 0.2000	 QPS: 7645	Comps: 86	 Hops: 16.3000
range: 9692	 recall: 0.2000	 QPS: 6596	Comps: 108	 Hops: 16.5000
range: 9694	 recall: 0.1000	 QPS: 14535	Comps: 44	 Hops: 8.5000
range: 9695	 recall: 0.2000	 QPS: 5734	Comps: 128	 Hops: 17.2000
range: 9696	 recall: 0.2000	 QPS: 8117	Comps: 84	 Hops: 16.4000
range: 9698	 recall: 0.1000	 QPS: 14205	Comps: 54	 Hops: 8.4000
range: 9700	 recall: 0.1000	 QPS: 12804	Comps: 55	 Hops: 8.2000
range: 9702	 recall: 0.1000	 QPS: 8621	Comps: 77	 Hops: 12.6000
range: 9705	 recall: 0.1800	 QPS: 6944	Comps: 99	 Hops: 16.4000
range: 9706	 recall: 0.1900	 QPS: 5797	Comps: 118	 Hops: 17.1000
range: 9707	 recall: 0.3000	 QPS: 4225	Comps: 154	 Hops: 28.0000
range: 9708	 recall: 0.1000	 QPS: 17452	Comps: 35	 Hops: 8.3000
range: 9709	 recall: 0.1000	 QPS: 15504	Comps: 45	 Hops: 8.3000
range: 9713	 recall: 0.2000	 QPS: 5800	Comps: 125	 Hops: 16.6000
range: 9714	 recall: 0.2000	 QPS: 7734	Comps: 86	 Hops: 16.2000
range: 9715	 recall: 0.2000	 QPS: 5092	Comps: 140	 Hops: 20.2000
range: 9716	 recall: 0.1800	 QPS: 7102	Comps: 96	 Hops: 16.5000
range: 9717	 recall: 0.1000	 QPS: 11862	Comps: 58	 Hops: 8.4000
range: 9719	 recall: 0.2000	 QPS: 6523	Comps: 105	 Hops: 17.9000
range: 9720	 recall: 0.2000	 QPS: 4446	Comps: 151	 Hops: 25.2000
range: 9721	 recall: 0.3900	 QPS: 3672	Comps: 175	 Hops: 33.0000
range: 9722	 recall: 0.3900	 QPS: 2917	Comps: 249	 Hops: 33.6000
range: 9724	 recall: 0.1000	 QPS: 11628	Comps: 50	 Hops: 10.1000
range: 9726	 recall: 0.2000	 QPS: 6357	Comps: 103	 Hops: 17.9000
range: 9727	 recall: 0.1900	 QPS: 6431	Comps: 110	 Hops: 16.6000
range: 9728	 recall: 0.0900	 QPS: 11737	Comps: 62	 Hops: 8.3000
range: 9730	 recall: 0.3000	 QPS: 4136	Comps: 155	 Hops: 24.9000
range: 9731	 recall: 0.1000	 QPS: 10977	Comps: 70	 Hops: 8.4000
range: 9732	 recall: 0.2000	 QPS: 5549	Comps: 128	 Hops: 16.7000
range: 9733	 recall: 0.2900	 QPS: 4331	Comps: 171	 Hops: 25.0000
range: 9734	 recall: 0.2000	 QPS: 6050	Comps: 121	 Hops: 16.5000
range: 9735	 recall: 0.2000	 QPS: 6090	Comps: 118	 Hops: 16.5000
range: 9736	 recall: 0.2000	 QPS: 5828	Comps: 108	 Hops: 16.7000
range: 9737	 recall: 0.2000	 QPS: 6662	Comps: 107	 Hops: 16.5000
range: 9739	 recall: 0.1900	 QPS: 8157	Comps: 79	 Hops: 16.2000
range: 9740	 recall: 0.1000	 QPS: 14493	Comps: 50	 Hops: 8.3000
range: 9741	 recall: 0.3000	 QPS: 4209	Comps: 169	 Hops: 25.1000
range: 9742	 recall: 0.3500	 QPS: 3321	Comps: 206	 Hops: 34.7000
range: 9744	 recall: 0.2000	 QPS: 6456	Comps: 116	 Hops: 16.7000
range: 9745	 recall: 0.2000	 QPS: 7042	Comps: 102	 Hops: 16.6000
range: 9746	 recall: 0.2000	 QPS: 6431	Comps: 109	 Hops: 16.4000
range: 9747	 recall: 0.3000	 QPS: 4955	Comps: 126	 Hops: 27.1000
range: 9749	 recall: 0.3000	 QPS: 3946	Comps: 169	 Hops: 28.4000
range: 9750	 recall: 0.3800	 QPS: 2797	Comps: 258	 Hops: 36.8000
range: 9751	 recall: 0.2900	 QPS: 4593	Comps: 157	 Hops: 24.5000
range: 9752	 recall: 0.2000	 QPS: 8313	Comps: 79	 Hops: 16.6000
range: 9753	 recall: 0.1800	 QPS: 6566	Comps: 110	 Hops: 16.5000
range: 9754	 recall: 0.2000	 QPS: 6325	Comps: 100	 Hops: 16.9000
range: 9756	 recall: 0.2000	 QPS: 6873	Comps: 97	 Hops: 16.9000
range: 9757	 recall: 0.4900	 QPS: 2277	Comps: 312	 Hops: 47.1000
range: 9758	 recall: 0.4800	 QPS: 2585	Comps: 261	 Hops: 41.7000
range: 9759	 recall: 0.1800	 QPS: 5192	Comps: 136	 Hops: 18.8000
range: 9760	 recall: 0.3000	 QPS: 4673	Comps: 145	 Hops: 25.4000
range: 9761	 recall: 0.4900	 QPS: 2575	Comps: 274	 Hops: 42.8000
range: 9762	 recall: 0.1900	 QPS: 6845	Comps: 104	 Hops: 16.4000
range: 9763	 recall: 0.3000	 QPS: 3962	Comps: 190	 Hops: 24.6000
range: 9764	 recall: 0.2800	 QPS: 4409	Comps: 160	 Hops: 24.9000
range: 9765	 recall: 0.8400	 QPS: 1276	Comps: 545	 Hops: 85.7000
range: 9766	 recall: 0.4900	 QPS: 2300	Comps: 282	 Hops: 45.1000
range: 9767	 recall: 0.4000	 QPS: 4003	Comps: 160	 Hops: 33.4000
range: 9768	 recall: 0.1900	 QPS: 7184	Comps: 97	 Hops: 16.5000
range: 9769	 recall: 0.1900	 QPS: 4535	Comps: 136	 Hops: 25.1000
range: 9770	 recall: 0.3800	 QPS: 3425	Comps: 206	 Hops: 33.1000
range: 9771	 recall: 0.6800	 QPS: 1804	Comps: 394	 Hops: 58.7000
range: 9772	 recall: 0.5800	 QPS: 2219	Comps: 297	 Hops: 49.9000
range: 9773	 recall: 0.2800	 QPS: 4148	Comps: 157	 Hops: 24.8000
range: 9774	 recall: 0.4000	 QPS: 3482	Comps: 182	 Hops: 35.4000
range: 9775	 recall: 0.2800	 QPS: 5429	Comps: 125	 Hops: 24.6000
range: 9776	 recall: 0.4000	 QPS: 3352	Comps: 209	 Hops: 33.7000
range: 9777	 recall: 0.7800	 QPS: 1542	Comps: 418	 Hops: 66.1000
range: 9778	 recall: 0.3900	 QPS: 3475	Comps: 196	 Hops: 34.2000
range: 9779	 recall: 0.3900	 QPS: 3136	Comps: 223	 Hops: 33.3000
range: 9780	 recall: 0.3900	 QPS: 3112	Comps: 238	 Hops: 33.1000
range: 9781	 recall: 0.3000	 QPS: 4500	Comps: 149	 Hops: 25.8000
range: 9782	 recall: 0.3000	 QPS: 3361	Comps: 207	 Hops: 33.2000
range: 9783	 recall: 0.2900	 QPS: 4115	Comps: 166	 Hops: 25.8000
range: 9784	 recall: 0.1800	 QPS: 6916	Comps: 101	 Hops: 16.7000
range: 9786	 recall: 0.3900	 QPS: 2707	Comps: 249	 Hops: 37.2000
range: 9787	 recall: 0.2000	 QPS: 6702	Comps: 100	 Hops: 16.8000
range: 9788	 recall: 0.6500	 QPS: 1826	Comps: 387	 Hops: 58.7000
range: 9789	 recall: 0.1000	 QPS: 12887	Comps: 45	 Hops: 9.7000
range: 9790	 recall: 0.3900	 QPS: 2964	Comps: 224	 Hops: 40.6000
range: 9791	 recall: 0.2000	 QPS: 4490	Comps: 150	 Hops: 25.8000
range: 9792	 recall: 0.6000	 QPS: 2145	Comps: 331	 Hops: 50.4000
range: 9793	 recall: 0.6500	 QPS: 1679	Comps: 419	 Hops: 61.9000
range: 9794	 recall: 0.6000	 QPS: 2277	Comps: 303	 Hops: 53.6000
range: 9795	 recall: 0.3700	 QPS: 3267	Comps: 217	 Hops: 33.8000
range: 9796	 recall: 0.8800	 QPS: 1562	Comps: 437	 Hops: 76.1000
range: 9797	 recall: 0.6000	 QPS: 1963	Comps: 345	 Hops: 55.7000
range: 9798	 recall: 0.7900	 QPS: 1550	Comps: 446	 Hops: 69.1000
range: 9799	 recall: 0.6500	 QPS: 1543	Comps: 449	 Hops: 68.1000
range: 9800	 recall: 0.2000	 QPS: 6761	Comps: 101	 Hops: 16.9000
range: 9801	 recall: 0.9700	 QPS: 1302	Comps: 548	 Hops: 84.0000
range: 9802	 recall: 0.6800	 QPS: 1574	Comps: 448	 Hops: 63.3000
range: 9803	 recall: 1.0600	 QPS: 1083	Comps: 619	 Hops: 94.3000
range: 9804	 recall: 1.2400	 QPS: 1027	Comps: 677	 Hops: 109.0000
range: 9805	 recall: 0.9800	 QPS: 1263	Comps: 560	 Hops: 84.9000
range: 9806	 recall: 0.6900	 QPS: 1721	Comps: 397	 Hops: 68.5000
range: 9807	 recall: 0.6800	 QPS: 1908	Comps: 366	 Hops: 58.6000
range: 9808	 recall: 0.9500	 QPS: 1238	Comps: 568	 Hops: 86.3000
range: 9809	 recall: 1.0800	 QPS: 1176	Comps: 590	 Hops: 92.0000
range: 9810	 recall: 0.6500	 QPS: 1758	Comps: 400	 Hops: 59.9000
range: 9811	 recall: 1.1600	 QPS: 1109	Comps: 610	 Hops: 103.3000
range: 9812	 recall: 1.1500	 QPS: 1126	Comps: 596	 Hops: 104.0000
range: 9813	 recall: 0.9900	 QPS: 1225	Comps: 552	 Hops: 88.8000
range: 9814	 recall: 1.3700	 QPS: 893	Comps: 748	 Hops: 120.3000
range: 9815	 recall: 0.8800	 QPS: 1389	Comps: 512	 Hops: 76.3000
range: 9816	 recall: 1.2500	 QPS: 1011	Comps: 690	 Hops: 111.4000
range: 9817	 recall: 1.0000	 QPS: 1200	Comps: 570	 Hops: 89.9000
range: 9818	 recall: 1.0700	 QPS: 1152	Comps: 595	 Hops: 102.6000
range: 9819	 recall: 1.3900	 QPS: 884	Comps: 773	 Hops: 131.7000
range: 9820	 recall: 0.6000	 QPS: 2172	Comps: 322	 Hops: 51.0000
range: 9821	 recall: 0.6800	 QPS: 1673	Comps: 421	 Hops: 63.0000
range: 9822	 recall: 0.7000	 QPS: 1773	Comps: 405	 Hops: 58.3000
range: 9823	 recall: 1.5200	 QPS: 768	Comps: 896	 Hops: 147.0000
range: 9824	 recall: 0.7800	 QPS: 1549	Comps: 436	 Hops: 75.2000
range: 9825	 recall: 1.3200	 QPS: 934	Comps: 720	 Hops: 117.6000
range: 9826	 recall: 1.3800	 QPS: 957	Comps: 711	 Hops: 117.5000
range: 9827	 recall: 0.9800	 QPS: 1319	Comps: 525	 Hops: 85.6000
range: 9828	 recall: 1.1000	 QPS: 1066	Comps: 681	 Hops: 99.6000
range: 9829	 recall: 1.8200	 QPS: 655	Comps: 1088	 Hops: 161.1000
range: 9830	 recall: 0.8900	 QPS: 1527	Comps: 446	 Hops: 75.5000
range: 9831	 recall: 1.3500	 QPS: 909	Comps: 796	 Hops: 116.0000
range: 9832	 recall: 1.5700	 QPS: 814	Comps: 836	 Hops: 140.0000
range: 9833	 recall: 1.0700	 QPS: 1171	Comps: 616	 Hops: 94.7000
range: 9834	 recall: 1.2700	 QPS: 1054	Comps: 659	 Hops: 109.6000
range: 9835	 recall: 1.2900	 QPS: 879	Comps: 774	 Hops: 122.0000
range: 9836	 recall: 1.7600	 QPS: 654	Comps: 1036	 Hops: 167.4000
range: 9837	 recall: 1.4500	 QPS: 750	Comps: 927	 Hops: 141.2000
range: 9838	 recall: 2.0400	 QPS: 628	Comps: 1094	 Hops: 176.8000
range: 9839	 recall: 1.0700	 QPS: 1171	Comps: 591	 Hops: 90.8000
range: 9840	 recall: 1.8400	 QPS: 661	Comps: 1064	 Hops: 165.7000
range: 9841	 recall: 1.3600	 QPS: 953	Comps: 719	 Hops: 117.7000
range: 9842	 recall: 1.8000	 QPS: 628	Comps: 1102	 Hops: 169.6000
range: 9843	 recall: 1.5400	 QPS: 837	Comps: 852	 Hops: 134.3000
range: 9844	 recall: 2.8500	 QPS: 434	Comps: 1631	 Hops: 254.1000
range: 9845	 recall: 1.3500	 QPS: 877	Comps: 774	 Hops: 126.6000
range: 9846	 recall: 1.9500	 QPS: 635	Comps: 1115	 Hops: 169.7000
range: 9847	 recall: 2.5000	 QPS: 501	Comps: 1378	 Hops: 223.7000
range: 9848	 recall: 1.9600	 QPS: 658	Comps: 1076	 Hops: 169.7000
range: 9849	 recall: 1.0300	 QPS: 1252	Comps: 531	 Hops: 95.2000
range: 9850	 recall: 1.7600	 QPS: 631	Comps: 1096	 Hops: 163.3000
range: 9851	 recall: 1.6500	 QPS: 751	Comps: 919	 Hops: 153.5000
range: 9852	 recall: 1.5500	 QPS: 787	Comps: 865	 Hops: 135.3000
range: 9853	 recall: 1.7500	 QPS: 756	Comps: 900	 Hops: 155.9000
range: 9854	 recall: 1.4700	 QPS: 808	Comps: 843	 Hops: 137.3000
range: 9855	 recall: 1.9200	 QPS: 662	Comps: 1066	 Hops: 167.7000
range: 9856	 recall: 1.2900	 QPS: 1032	Comps: 643	 Hops: 111.8000
range: 9857	 recall: 1.3800	 QPS: 853	Comps: 802	 Hops: 124.7000
