Start time: 11:08
dataset: sift1M
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
query_path: /mnt/data/mocheng/dataset/sift/sift_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/sif_gt_sel_1000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 1000
qrange_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/qrangesel_1000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
range: -992281	 recall: 0.0000	 QPS: 416667	Comps: 0	 Hops: 0.3000
range: -992231	 recall: 0.0000	 QPS: 357143	Comps: 0	 Hops: 0.3000
range: -992024	 recall: 0.0000	 QPS: 344828	Comps: 0	 Hops: 0.3000
range: -991979	 recall: 0.0000	 QPS: 434783	Comps: 0	 Hops: 0.3000
range: -991670	 recall: 0.0000	 QPS: 204082	Comps: 0	 Hops: 0.3000
range: -991634	 recall: 0.0000	 QPS: 416667	Comps: 0	 Hops: 0.3000
range: -991608	 recall: 0.0000	 QPS: 416667	Comps: 0	 Hops: 0.3000
range: -991475	 recall: 0.0000	 QPS: 344828	Comps: 0	 Hops: 0.3000
range: -991341	 recall: 0.0000	 QPS: 370370	Comps: 0	 Hops: 0.3000
range: -991151	 recall: 0.0000	 QPS: 434783	Comps: 0	 Hops: 0.3000
range: -991136	 recall: 0.0000	 QPS: 476190	Comps: 0	 Hops: 0.3000
range: -991068	 recall: 0.0000	 QPS: 400000	Comps: 0	 Hops: 0.3000
range: -991022	 recall: 0.0000	 QPS: 270270	Comps: 0	 Hops: 0.3000
range: -990986	 recall: 0.0000	 QPS: 434783	Comps: 0	 Hops: 0.3000
range: -990943	 recall: 0.0000	 QPS: 416667	Comps: 0	 Hops: 0.3000
range: -990795	 recall: 0.0000	 QPS: 294118	Comps: 0	 Hops: 0.3000
range: -990575	 recall: 0.0000	 QPS: 400000	Comps: 0	 Hops: 0.3000
range: -990529	 recall: 0.0000	 QPS: 500000	Comps: 0	 Hops: 0.3000
range: -990495	 recall: 0.0000	 QPS: 434783	Comps: 0	 Hops: 0.3000
range: -990350	 recall: 0.0000	 QPS: 357143	Comps: 0	 Hops: 0.3000
range: -990046	 recall: 0.0000	 QPS: 357143	Comps: 0	 Hops: 0.3000
range: -990044	 recall: 0.0000	 QPS: 434783	Comps: 0	 Hops: 0.3000
range: 4135	 recall: 0.1000	 QPS: 2839	Comps: 144	 Hops: 100.2000
range: 4371	 recall: 0.1000	 QPS: 2756	Comps: 151	 Hops: 100.1000
range: 4504	 recall: 0.1000	 QPS: 2684	Comps: 154	 Hops: 100.1000
range: 4675	 recall: 0.1000	 QPS: 2574	Comps: 168	 Hops: 100.1000
range: 4692	 recall: 0.1000	 QPS: 2641	Comps: 158	 Hops: 100.3000
range: 4719	 recall: 0.1000	 QPS: 2723	Comps: 155	 Hops: 100.2000
range: 4867	 recall: 0.1000	 QPS: 2526	Comps: 165	 Hops: 100.1000
range: 5202	 recall: 0.1000	 QPS: 2425	Comps: 186	 Hops: 100.1000
range: 5219	 recall: 0.1000	 QPS: 2476	Comps: 172	 Hops: 100.1000
range: 5305	 recall: 0.1000	 QPS: 2548	Comps: 166	 Hops: 100.1000
range: 5730	 recall: 0.1000	 QPS: 2556	Comps: 168	 Hops: 100.1000
range: 6073	 recall: 0.1000	 QPS: 2379	Comps: 195	 Hops: 100.1000
range: 6189	 recall: 0.1000	 QPS: 2196	Comps: 217	 Hops: 101.4000
range: 6213	 recall: 0.1000	 QPS: 2323	Comps: 194	 Hops: 100.1000
range: 6242	 recall: 0.1000	 QPS: 2475	Comps: 177	 Hops: 100.1000
range: 6299	 recall: 0.1000	 QPS: 2432	Comps: 185	 Hops: 100.1000
range: 6332	 recall: 0.1000	 QPS: 2330	Comps: 199	 Hops: 100.1000
range: 6502	 recall: 0.1000	 QPS: 2290	Comps: 204	 Hops: 100.1000
range: 6508	 recall: 0.1000	 QPS: 2246	Comps: 209	 Hops: 100.1000
range: 6912	 recall: 0.1000	 QPS: 2230	Comps: 215	 Hops: 100.1000
range: 6996	 recall: 0.1000	 QPS: 2422	Comps: 187	 Hops: 100.2000
range: 7114	 recall: 0.1000	 QPS: 2162	Comps: 238	 Hops: 100.1000
range: 7228	 recall: 0.1000	 QPS: 2269	Comps: 208	 Hops: 100.1000
range: 7690	 recall: 0.1000	 QPS: 2326	Comps: 198	 Hops: 100.2000
range: 8024	 recall: 0.1000	 QPS: 2105	Comps: 233	 Hops: 100.2000
range: 8151	 recall: 0.1000	 QPS: 2197	Comps: 215	 Hops: 100.1000
range: 8158	 recall: 0.1000	 QPS: 1986	Comps: 249	 Hops: 103.3000
range: 8168	 recall: 0.1000	 QPS: 2127	Comps: 244	 Hops: 100.1000
range: 8240	 recall: 0.1000	 QPS: 1997	Comps: 255	 Hops: 100.1000
range: 8354	 recall: 0.1000	 QPS: 2056	Comps: 250	 Hops: 100.1000
range: 8600	 recall: 0.1000	 QPS: 2157	Comps: 233	 Hops: 100.1000
range: 8674	 recall: 0.1000	 QPS: 2123	Comps: 232	 Hops: 100.2000
range: 8871	 recall: 0.1000	 QPS: 2061	Comps: 245	 Hops: 100.1000
range: 8922	 recall: 0.1000	 QPS: 2127	Comps: 225	 Hops: 103.6000
range: 8933	 recall: 0.1000	 QPS: 2097	Comps: 246	 Hops: 100.3000
range: 8955	 recall: 0.1000	 QPS: 1987	Comps: 266	 Hops: 100.2000
range: 8987	 recall: 0.2000	 QPS: 999	Comps: 531	 Hops: 200.2000
range: 9204	 recall: 0.1000	 QPS: 1920	Comps: 259	 Hops: 104.7000
range: 9255	 recall: 0.1000	 QPS: 2066	Comps: 240	 Hops: 100.2000
range: 9429	 recall: 0.1000	 QPS: 2306	Comps: 200	 Hops: 100.1000
range: 9534	 recall: 0.1000	 QPS: 2055	Comps: 239	 Hops: 100.1000
range: 9567	 recall: 0.1000	 QPS: 1908	Comps: 235	 Hops: 100.1000
range: 9572	 recall: 0.2000	 QPS: 913	Comps: 512	 Hops: 200.4000
range: 9580	 recall: 0.1000	 QPS: 1795	Comps: 267	 Hops: 100.1000
range: 9586	 recall: 0.1000	 QPS: 1737	Comps: 260	 Hops: 103.8000
range: 9587	 recall: 0.2000	 QPS: 980	Comps: 442	 Hops: 200.3000
range: 9598	 recall: 0.2000	 QPS: 917	Comps: 502	 Hops: 200.3000
range: 9608	 recall: 0.1000	 QPS: 1840	Comps: 294	 Hops: 100.2000
range: 9616	 recall: 0.1000	 QPS: 1932	Comps: 269	 Hops: 100.1000
range: 9634	 recall: 0.1000	 QPS: 1857	Comps: 250	 Hops: 100.2000
range: 9638	 recall: 0.2000	 QPS: 873	Comps: 554	 Hops: 200.2000
range: 9639	 recall: 0.1000	 QPS: 1793	Comps: 266	 Hops: 100.1000
range: 9640	 recall: 0.1000	 QPS: 1697	Comps: 285	 Hops: 100.1000
range: 9641	 recall: 0.2000	 QPS: 867	Comps: 539	 Hops: 203.4000
range: 9642	 recall: 0.1000	 QPS: 1749	Comps: 278	 Hops: 100.1000
range: 9645	 recall: 0.2000	 QPS: 939	Comps: 481	 Hops: 200.5000
range: 9646	 recall: 0.1000	 QPS: 1745	Comps: 278	 Hops: 100.1000
range: 9648	 recall: 0.2000	 QPS: 902	Comps: 512	 Hops: 200.3000
range: 9651	 recall: 0.1000	 QPS: 1855	Comps: 256	 Hops: 100.1000
range: 9665	 recall: 0.1000	 QPS: 1897	Comps: 243	 Hops: 100.1000
range: 9667	 recall: 0.1900	 QPS: 891	Comps: 537	 Hops: 200.2000
range: 9670	 recall: 0.1000	 QPS: 1919	Comps: 228	 Hops: 100.2000
range: 9673	 recall: 0.1000	 QPS: 1701	Comps: 287	 Hops: 100.2000
range: 9674	 recall: 0.1000	 QPS: 1716	Comps: 279	 Hops: 100.2000
range: 9676	 recall: 0.0900	 QPS: 1745	Comps: 270	 Hops: 100.2000
range: 9677	 recall: 0.1000	 QPS: 1935	Comps: 232	 Hops: 100.1000
range: 9678	 recall: 0.1000	 QPS: 1841	Comps: 248	 Hops: 100.2000
range: 9682	 recall: 0.2000	 QPS: 905	Comps: 519	 Hops: 200.2000
range: 9683	 recall: 0.1000	 QPS: 1760	Comps: 273	 Hops: 100.1000
range: 9685	 recall: 0.2000	 QPS: 927	Comps: 500	 Hops: 200.2000
range: 9686	 recall: 0.2000	 QPS: 922	Comps: 509	 Hops: 200.2000
range: 9687	 recall: 0.1000	 QPS: 1905	Comps: 235	 Hops: 100.1000
range: 9688	 recall: 0.1000	 QPS: 1773	Comps: 263	 Hops: 100.2000
range: 9689	 recall: 0.2000	 QPS: 870	Comps: 553	 Hops: 201.2000
range: 9690	 recall: 0.4000	 QPS: 479	Comps: 930	 Hops: 400.6000
range: 9691	 recall: 0.2000	 QPS: 961	Comps: 466	 Hops: 200.4000
range: 9692	 recall: 0.2000	 QPS: 880	Comps: 551	 Hops: 200.2000
range: 9694	 recall: 0.1000	 QPS: 1958	Comps: 226	 Hops: 100.2000
range: 9695	 recall: 0.2000	 QPS: 881	Comps: 531	 Hops: 201.0000
range: 9696	 recall: 0.2000	 QPS: 947	Comps: 468	 Hops: 200.2000
range: 9698	 recall: 0.1000	 QPS: 1972	Comps: 258	 Hops: 100.3000
range: 9700	 recall: 0.1000	 QPS: 1717	Comps: 297	 Hops: 100.2000
range: 9702	 recall: 0.1000	 QPS: 1739	Comps: 266	 Hops: 104.5000
range: 9705	 recall: 0.2000	 QPS: 889	Comps: 534	 Hops: 200.2000
range: 9706	 recall: 0.2000	 QPS: 879	Comps: 554	 Hops: 200.3000
range: 9707	 recall: 0.3000	 QPS: 614	Comps: 747	 Hops: 303.6000
range: 9708	 recall: 0.1000	 QPS: 2072	Comps: 203	 Hops: 100.1000
range: 9709	 recall: 0.1000	 QPS: 2024	Comps: 243	 Hops: 100.1000
range: 9713	 recall: 0.2000	 QPS: 873	Comps: 549	 Hops: 200.4000
range: 9714	 recall: 0.2000	 QPS: 949	Comps: 473	 Hops: 200.3000
range: 9715	 recall: 0.2000	 QPS: 865	Comps: 549	 Hops: 203.6000
range: 9716	 recall: 0.2000	 QPS: 836	Comps: 606	 Hops: 200.3000
range: 9717	 recall: 0.1000	 QPS: 1746	Comps: 280	 Hops: 100.2000
range: 9719	 recall: 0.2000	 QPS: 917	Comps: 504	 Hops: 201.1000
range: 9720	 recall: 0.2000	 QPS: 856	Comps: 540	 Hops: 209.0000
range: 9721	 recall: 0.4000	 QPS: 485	Comps: 908	 Hops: 400.6000
range: 9722	 recall: 0.4000	 QPS: 414	Comps: 1080	 Hops: 400.6000
range: 9724	 recall: 0.1000	 QPS: 1883	Comps: 230	 Hops: 101.9000
range: 9726	 recall: 0.2000	 QPS: 897	Comps: 524	 Hops: 201.6000
range: 9727	 recall: 0.2000	 QPS: 911	Comps: 515	 Hops: 200.3000
range: 9728	 recall: 0.1000	 QPS: 1751	Comps: 275	 Hops: 100.1000
range: 9730	 recall: 0.3000	 QPS: 647	Comps: 702	 Hops: 300.4000
range: 9731	 recall: 0.1000	 QPS: 1780	Comps: 270	 Hops: 100.1000
range: 9732	 recall: 0.2000	 QPS: 882	Comps: 535	 Hops: 200.3000
range: 9733	 recall: 0.3000	 QPS: 580	Comps: 828	 Hops: 300.5000
range: 9734	 recall: 0.2000	 QPS: 885	Comps: 545	 Hops: 200.3000
range: 9735	 recall: 0.2000	 QPS: 788	Comps: 527	 Hops: 200.4000
range: 9736	 recall: 0.2000	 QPS: 929	Comps: 505	 Hops: 200.3000
range: 9737	 recall: 0.2000	 QPS: 801	Comps: 525	 Hops: 200.3000
range: 9739	 recall: 0.2000	 QPS: 939	Comps: 488	 Hops: 200.3000
range: 9740	 recall: 0.1000	 QPS: 1799	Comps: 261	 Hops: 100.1000
range: 9741	 recall: 0.3000	 QPS: 610	Comps: 772	 Hops: 300.6000
range: 9742	 recall: 0.4000	 QPS: 447	Comps: 1075	 Hops: 400.6000
range: 9744	 recall: 0.2000	 QPS: 923	Comps: 534	 Hops: 200.3000
range: 9745	 recall: 0.2000	 QPS: 788	Comps: 512	 Hops: 200.2000
range: 9746	 recall: 0.2000	 QPS: 936	Comps: 485	 Hops: 200.2000
range: 9747	 recall: 0.3000	 QPS: 641	Comps: 704	 Hops: 303.0000
range: 9749	 recall: 0.3000	 QPS: 603	Comps: 781	 Hops: 303.9000
range: 9750	 recall: 0.4000	 QPS: 404	Comps: 1110	 Hops: 402.9000
range: 9751	 recall: 0.3000	 QPS: 615	Comps: 754	 Hops: 300.3000
range: 9752	 recall: 0.2000	 QPS: 943	Comps: 502	 Hops: 200.3000
range: 9753	 recall: 0.2000	 QPS: 895	Comps: 540	 Hops: 200.3000
range: 9754	 recall: 0.2000	 QPS: 940	Comps: 494	 Hops: 200.5000
range: 9756	 recall: 0.2000	 QPS: 922	Comps: 505	 Hops: 200.2000
range: 9757	 recall: 0.5000	 QPS: 351	Comps: 1362	 Hops: 506.3000
range: 9758	 recall: 0.5000	 QPS: 363	Comps: 1295	 Hops: 500.7000
range: 9759	 recall: 0.2000	 QPS: 843	Comps: 587	 Hops: 202.2000
range: 9760	 recall: 0.3000	 QPS: 619	Comps: 746	 Hops: 300.3000
range: 9761	 recall: 0.5000	 QPS: 356	Comps: 1366	 Hops: 502.2000
range: 9762	 recall: 0.2000	 QPS: 900	Comps: 527	 Hops: 200.2000
range: 9763	 recall: 0.3000	 QPS: 591	Comps: 826	 Hops: 300.3000
range: 9764	 recall: 0.3000	 QPS: 583	Comps: 828	 Hops: 300.4000
range: 9765	 recall: 0.8800	 QPS: 196	Comps: 2423	 Hops: 913.1000
range: 9766	 recall: 0.5000	 QPS: 358	Comps: 1314	 Hops: 503.9000
range: 9767	 recall: 0.4000	 QPS: 481	Comps: 938	 Hops: 400.5000
range: 9768	 recall: 0.1900	 QPS: 925	Comps: 517	 Hops: 200.2000
range: 9769	 recall: 0.2900	 QPS: 589	Comps: 788	 Hops: 311.3000
range: 9770	 recall: 0.4000	 QPS: 446	Comps: 1076	 Hops: 400.6000
range: 9771	 recall: 0.7000	 QPS: 260	Comps: 1814	 Hops: 701.1000
range: 9772	 recall: 0.5900	 QPS: 302	Comps: 1590	 Hops: 600.9000
range: 9773	 recall: 0.2900	 QPS: 595	Comps: 807	 Hops: 300.4000
range: 9774	 recall: 0.4000	 QPS: 459	Comps: 1011	 Hops: 402.5000
range: 9775	 recall: 0.2900	 QPS: 596	Comps: 797	 Hops: 300.5000
range: 9776	 recall: 0.4000	 QPS: 466	Comps: 1001	 Hops: 400.8000
range: 9777	 recall: 0.7900	 QPS: 228	Comps: 2056	 Hops: 801.1000
range: 9778	 recall: 0.4000	 QPS: 473	Comps: 959	 Hops: 401.6000
range: 9779	 recall: 0.4000	 QPS: 459	Comps: 1011	 Hops: 400.7000
range: 9780	 recall: 0.4000	 QPS: 446	Comps: 1069	 Hops: 400.5000
range: 9781	 recall: 0.3000	 QPS: 633	Comps: 731	 Hops: 300.7000
range: 9782	 recall: 0.3000	 QPS: 574	Comps: 814	 Hops: 308.7000
range: 9783	 recall: 0.3000	 QPS: 593	Comps: 794	 Hops: 301.5000
range: 9784	 recall: 0.2000	 QPS: 924	Comps: 508	 Hops: 200.3000
range: 9786	 recall: 0.4000	 QPS: 449	Comps: 1045	 Hops: 404.4000
range: 9787	 recall: 0.2000	 QPS: 954	Comps: 488	 Hops: 200.2000
range: 9788	 recall: 0.7000	 QPS: 255	Comps: 1844	 Hops: 701.0000
range: 9789	 recall: 0.1000	 QPS: 1891	Comps: 237	 Hops: 101.5000
range: 9790	 recall: 0.3900	 QPS: 440	Comps: 1074	 Hops: 408.1000
range: 9791	 recall: 0.3000	 QPS: 543	Comps: 867	 Hops: 318.3000
range: 9792	 recall: 0.6000	 QPS: 298	Comps: 1597	 Hops: 600.8000
range: 9793	 recall: 0.6800	 QPS: 246	Comps: 1962	 Hops: 703.9000
range: 9794	 recall: 0.6000	 QPS: 307	Comps: 1485	 Hops: 604.5000
range: 9795	 recall: 0.4000	 QPS: 445	Comps: 1080	 Hops: 401.5000
range: 9796	 recall: 0.9000	 QPS: 204	Comps: 2271	 Hops: 902.2000
range: 9797	 recall: 0.6000	 QPS: 302	Comps: 1546	 Hops: 606.8000
range: 9798	 recall: 0.7900	 QPS: 224	Comps: 2103	 Hops: 803.3000
range: 9799	 recall: 0.7000	 QPS: 250	Comps: 1885	 Hops: 711.0000
range: 9800	 recall: 0.2000	 QPS: 899	Comps: 524	 Hops: 200.5000
range: 9801	 recall: 1.0000	 QPS: 178	Comps: 2719	 Hops: 1001.7000
range: 9802	 recall: 0.7000	 QPS: 249	Comps: 1886	 Hops: 706.3000
range: 9803	 recall: 1.1000	 QPS: 162	Comps: 2951	 Hops: 1104.3000
range: 9804	 recall: 1.2900	 QPS: 142	Comps: 3282	 Hops: 1303.0000
range: 9805	 recall: 0.9900	 QPS: 176	Comps: 2588	 Hops: 1003.0000
range: 9806	 recall: 0.7900	 QPS: 223	Comps: 2064	 Hops: 802.6000
range: 9807	 recall: 0.6900	 QPS: 263	Comps: 1776	 Hops: 700.8000
range: 9808	 recall: 0.9900	 QPS: 182	Comps: 2614	 Hops: 1003.4000
range: 9809	 recall: 1.1000	 QPS: 160	Comps: 2896	 Hops: 1102.1000
range: 9810	 recall: 0.6900	 QPS: 263	Comps: 1792	 Hops: 702.4000
range: 9811	 recall: 1.1900	 QPS: 153	Comps: 3102	 Hops: 1204.4000
range: 9812	 recall: 1.2000	 QPS: 154	Comps: 3019	 Hops: 1206.1000
range: 9813	 recall: 1.0000	 QPS: 183	Comps: 2571	 Hops: 1007.0000
range: 9814	 recall: 1.3900	 QPS: 125	Comps: 3730	 Hops: 1405.7000
range: 9815	 recall: 0.8900	 QPS: 201	Comps: 2339	 Hops: 903.0000
range: 9816	 recall: 1.3000	 QPS: 142	Comps: 3335	 Hops: 1304.6000
range: 9817	 recall: 1.0000	 QPS: 185	Comps: 2488	 Hops: 1008.0000
range: 9818	 recall: 1.2000	 QPS: 152	Comps: 3109	 Hops: 1214.0000
range: 9819	 recall: 1.5000	 QPS: 120	Comps: 3935	 Hops: 1527.8000
range: 9820	 recall: 0.6000	 QPS: 308	Comps: 1512	 Hops: 601.8000
range: 9821	 recall: 0.7000	 QPS: 262	Comps: 1812	 Hops: 705.7000
range: 9822	 recall: 0.7000	 QPS: 260	Comps: 1817	 Hops: 701.2000
range: 9823	 recall: 1.6800	 QPS: 107	Comps: 4430	 Hops: 1717.4000
range: 9824	 recall: 0.8900	 QPS: 189	Comps: 2393	 Hops: 928.5000
range: 9825	 recall: 1.3900	 QPS: 134	Comps: 3454	 Hops: 1403.4000
range: 9826	 recall: 1.3900	 QPS: 132	Comps: 3556	 Hops: 1403.7000
range: 9827	 recall: 1.0000	 QPS: 184	Comps: 2571	 Hops: 1003.0000
range: 9828	 recall: 1.1900	 QPS: 150	Comps: 3179	 Hops: 1201.7000
range: 9829	 recall: 1.8900	 QPS: 94	Comps: 5031	 Hops: 1905.8000
range: 9830	 recall: 0.9000	 QPS: 199	Comps: 2274	 Hops: 901.8000
range: 9831	 recall: 1.3900	 QPS: 127	Comps: 3805	 Hops: 1401.7000
range: 9832	 recall: 1.6000	 QPS: 116	Comps: 4042	 Hops: 1609.2000
range: 9833	 recall: 1.0900	 QPS: 161	Comps: 2836	 Hops: 1105.4000
range: 9834	 recall: 1.2900	 QPS: 142	Comps: 3338	 Hops: 1303.5000
range: 9835	 recall: 1.3000	 QPS: 137	Comps: 3483	 Hops: 1315.1000
range: 9836	 recall: 1.9000	 QPS: 95	Comps: 5007	 Hops: 1924.1000
range: 9837	 recall: 1.4800	 QPS: 118	Comps: 4033	 Hops: 1519.7000
range: 9838	 recall: 2.0900	 QPS: 86	Comps: 5367	 Hops: 2104.6001
range: 9839	 recall: 1.0900	 QPS: 167	Comps: 2821	 Hops: 1101.7000
range: 9840	 recall: 1.8900	 QPS: 96	Comps: 5022	 Hops: 1911.4000
range: 9841	 recall: 1.4000	 QPS: 132	Comps: 3546	 Hops: 1402.6000
range: 9842	 recall: 2.0000	 QPS: 90	Comps: 5350	 Hops: 2015.9000
range: 9843	 recall: 1.5900	 QPS: 113	Comps: 4386	 Hops: 1603.0000
range: 9844	 recall: 2.8900	 QPS: 62	Comps: 7722	 Hops: 2917.8999
range: 9845	 recall: 1.5000	 QPS: 120	Comps: 3910	 Hops: 1511.2000
range: 9846	 recall: 2.0000	 QPS: 89	Comps: 5265	 Hops: 2007.4000
range: 9847	 recall: 2.5900	 QPS: 70	Comps: 6671	 Hops: 2611.3999
range: 9848	 recall: 1.9800	 QPS: 90	Comps: 5293	 Hops: 2006.5000
range: 9849	 recall: 1.1000	 QPS: 167	Comps: 2838	 Hops: 1105.6000
range: 9850	 recall: 1.9000	 QPS: 93	Comps: 5056	 Hops: 1917.7000
range: 9851	 recall: 1.7800	 QPS: 101	Comps: 4691	 Hops: 1819.0000
range: 9852	 recall: 1.5900	 QPS: 95	Comps: 4199	 Hops: 1604.2000
range: 9853	 recall: 1.7900	 QPS: 101	Comps: 4602	 Hops: 1807.8000
range: 9854	 recall: 1.6000	 QPS: 109	Comps: 4232	 Hops: 1637.7000
range: 9855	 recall: 2.0000	 QPS: 91	Comps: 5244	 Hops: 2003.3000
range: 9856	 recall: 1.2900	 QPS: 142	Comps: 3232	 Hops: 1305.5000
range: 9857	 recall: 1.4000	 QPS: 129	Comps: 3657	 Hops: 1410.1000
