Start time: 11:08
dataset: sift1M
data_size: 1000000
dataset_path: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
query_path: /mnt/data/mocheng/dataset/sift/sift_query.fvecs
groundtruth_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/sif_gt_sel_1000_1_100000_in_dist_10.json
method: compact
index_k: 8
ef_max: 500
ef_construction: 100
nthreads: 1
ef_search: 20
qrange_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/qrangesel_1000_1_100000_in_dist.json
query_num: 10000
label_path: /mnt/data/mocheng/dataset/sift/label/sel_1_100000_dist/attr_sel_1_100000_dist.json
query_k: 10
Load vecs from: /mnt/data/mocheng/dataset/sift/sift_base.fvecs
range: -992231	 recall: 0.0000	 QPS: 476190	Comps: 0	 Hops: 0.3000
range: -992024	 recall: 0.0000	 QPS: 294118	Comps: 0	 Hops: 0.3000
range: -991979	 recall: 0.0000	 QPS: 454545	Comps: 0	 Hops: 0.3000
range: -991670	 recall: 0.0000	 QPS: 277778	Comps: 0	 Hops: 0.3000
range: -991634	 recall: 0.0000	 QPS: 400000	Comps: 0	 Hops: 0.3000
range: -991608	 recall: 0.0000	 QPS: 909091	Comps: 0	 Hops: 0.3000
range: -991475	 recall: 0.0000	 QPS: 416667	Comps: 0	 Hops: 0.3000
range: -991341	 recall: 0.0000	 QPS: 416667	Comps: 0	 Hops: 0.3000
range: -991151	 recall: 0.0000	 QPS: 476190	Comps: 0	 Hops: 0.3000
range: -991136	 recall: 0.0000	 QPS: 476190	Comps: 0	 Hops: 0.3000
range: -991068	 recall: 0.0000	 QPS: 526316	Comps: 0	 Hops: 0.3000
range: -991022	 recall: 0.0000	 QPS: 263158	Comps: 0	 Hops: 0.3000
range: -990986	 recall: 0.0000	 QPS: 434783	Comps: 0	 Hops: 0.3000
range: -990943	 recall: 0.0000	 QPS: 625000	Comps: 0	 Hops: 0.3000
range: -990795	 recall: 0.0000	 QPS: 526316	Comps: 0	 Hops: 0.3000
range: -990575	 recall: 0.0000	 QPS: 526316	Comps: 0	 Hops: 0.3000
range: -990529	 recall: 0.0000	 QPS: 833333	Comps: 0	 Hops: 0.3000
range: -990495	 recall: 0.0000	 QPS: 769231	Comps: 0	 Hops: 0.3000
range: -990350	 recall: 0.0000	 QPS: 500000	Comps: 0	 Hops: 0.3000
range: -990046	 recall: 0.0000	 QPS: 625000	Comps: 0	 Hops: 0.3000
range: -990044	 recall: 0.0000	 QPS: 416667	Comps: 0	 Hops: 0.3000
range: 4135	 recall: 0.1000	 QPS: 68493	Comps: 8	 Hops: 2.5000
range: 4371	 recall: 0.1000	 QPS: 58480	Comps: 11	 Hops: 2.3000
range: 4504	 recall: 0.0000	 QPS: 52083	Comps: 13	 Hops: 2.6000
range: 4675	 recall: 0.0800	 QPS: 51282	Comps: 16	 Hops: 2.2000
range: 4692	 recall: 0.0600	 QPS: 36364	Comps: 21	 Hops: 2.5000
range: 4719	 recall: 0.1000	 QPS: 54945	Comps: 11	 Hops: 2.5000
range: 4867	 recall: 0.0700	 QPS: 54054	Comps: 13	 Hops: 2.5000
range: 5202	 recall: 0.0600	 QPS: 38462	Comps: 20	 Hops: 2.7000
range: 5219	 recall: 0.0700	 QPS: 61350	Comps: 11	 Hops: 2.3000
range: 5305	 recall: 0.0700	 QPS: 66667	Comps: 11	 Hops: 2.2000
range: 5730	 recall: 0.0900	 QPS: 46729	Comps: 14	 Hops: 2.9000
range: 6073	 recall: 0.0900	 QPS: 52910	Comps: 12	 Hops: 2.4000
range: 6189	 recall: 0.0500	 QPS: 23641	Comps: 34	 Hops: 3.9000
range: 6213	 recall: 0.0300	 QPS: 40486	Comps: 20	 Hops: 2.4000
range: 6242	 recall: 0.0900	 QPS: 49751	Comps: 14	 Hops: 2.6000
range: 6299	 recall: 0.1000	 QPS: 41152	Comps: 18	 Hops: 2.6000
range: 6332	 recall: 0.0900	 QPS: 36900	Comps: 21	 Hops: 2.5000
range: 6502	 recall: 0.0900	 QPS: 46512	Comps: 16	 Hops: 2.2000
range: 6508	 recall: 0.0700	 QPS: 35211	Comps: 22	 Hops: 2.5000
range: 6912	 recall: 0.1000	 QPS: 44444	Comps: 16	 Hops: 2.6000
range: 6996	 recall: 0.1000	 QPS: 38462	Comps: 17	 Hops: 2.6000
range: 7114	 recall: 0.0800	 QPS: 32680	Comps: 23	 Hops: 3.3000
range: 7228	 recall: 0.0700	 QPS: 43668	Comps: 17	 Hops: 2.5000
range: 7690	 recall: 0.0900	 QPS: 52083	Comps: 13	 Hops: 2.4000
range: 8024	 recall: 0.0500	 QPS: 37594	Comps: 20	 Hops: 2.5000
range: 8151	 recall: 0.0900	 QPS: 39062	Comps: 20	 Hops: 2.3000
range: 8158	 recall: 0.0000	 QPS: 64103	Comps: 11	 Hops: 2.2000
range: 8168	 recall: 0.1000	 QPS: 36765	Comps: 21	 Hops: 2.3000
range: 8240	 recall: 0.0300	 QPS: 37175	Comps: 21	 Hops: 2.5000
range: 8354	 recall: 0.0900	 QPS: 35587	Comps: 22	 Hops: 2.5000
range: 8600	 recall: 0.0900	 QPS: 41494	Comps: 19	 Hops: 2.5000
range: 8674	 recall: 0.0800	 QPS: 34014	Comps: 21	 Hops: 2.9000
range: 8871	 recall: 0.1000	 QPS: 44248	Comps: 16	 Hops: 2.5000
range: 8922	 recall: 0.0000	 QPS: 57803	Comps: 11	 Hops: 2.4000
range: 8933	 recall: 0.1000	 QPS: 37175	Comps: 20	 Hops: 2.6000
range: 8955	 recall: 0.1000	 QPS: 38023	Comps: 21	 Hops: 2.3000
range: 8987	 recall: 0.1200	 QPS: 15385	Comps: 52	 Hops: 5.6000
range: 9204	 recall: 0.0000	 QPS: 57143	Comps: 12	 Hops: 2.6000
range: 9255	 recall: 0.0900	 QPS: 47847	Comps: 17	 Hops: 2.3000
range: 9429	 recall: 0.1000	 QPS: 45662	Comps: 14	 Hops: 2.5000
range: 9534	 recall: 0.0800	 QPS: 42017	Comps: 19	 Hops: 2.2000
range: 9567	 recall: 0.1000	 QPS: 50505	Comps: 13	 Hops: 2.4000
range: 9572	 recall: 0.2000	 QPS: 15649	Comps: 50	 Hops: 4.8000
range: 9580	 recall: 0.0900	 QPS: 25381	Comps: 32	 Hops: 2.9000
range: 9586	 recall: 0.0000	 QPS: 32051	Comps: 23	 Hops: 2.8000
range: 9587	 recall: 0.1700	 QPS: 20450	Comps: 34	 Hops: 4.6000
range: 9598	 recall: 0.1200	 QPS: 21930	Comps: 32	 Hops: 4.7000
range: 9608	 recall: 0.1000	 QPS: 25126	Comps: 30	 Hops: 3.9000
range: 9616	 recall: 0.0900	 QPS: 39370	Comps: 19	 Hops: 2.4000
range: 9634	 recall: 0.0700	 QPS: 31153	Comps: 23	 Hops: 2.5000
range: 9638	 recall: 0.1300	 QPS: 16234	Comps: 49	 Hops: 5.1000
range: 9639	 recall: 0.0800	 QPS: 34247	Comps: 22	 Hops: 2.9000
range: 9640	 recall: 0.0600	 QPS: 37736	Comps: 18	 Hops: 2.4000
range: 9641	 recall: 0.0900	 QPS: 18762	Comps: 35	 Hops: 4.5000
range: 9642	 recall: 0.0800	 QPS: 32258	Comps: 26	 Hops: 2.3000
range: 9645	 recall: 0.2000	 QPS: 15015	Comps: 48	 Hops: 5.2000
range: 9646	 recall: 0.0900	 QPS: 35336	Comps: 22	 Hops: 2.2000
range: 9648	 recall: 0.1800	 QPS: 21008	Comps: 34	 Hops: 4.6000
range: 9651	 recall: 0.0400	 QPS: 39062	Comps: 20	 Hops: 2.2000
range: 9665	 recall: 0.1000	 QPS: 43668	Comps: 17	 Hops: 2.5000
range: 9667	 recall: 0.1600	 QPS: 16611	Comps: 46	 Hops: 4.8000
range: 9670	 recall: 0.1000	 QPS: 25840	Comps: 29	 Hops: 2.6000
range: 9673	 recall: 0.0900	 QPS: 29240	Comps: 26	 Hops: 2.6000
range: 9674	 recall: 0.0800	 QPS: 26385	Comps: 32	 Hops: 2.7000
range: 9676	 recall: 0.0700	 QPS: 28329	Comps: 28	 Hops: 2.8000
range: 9677	 recall: 0.0900	 QPS: 40486	Comps: 17	 Hops: 2.5000
range: 9678	 recall: 0.1000	 QPS: 37175	Comps: 19	 Hops: 2.2000
range: 9682	 recall: 0.1800	 QPS: 17007	Comps: 47	 Hops: 4.8000
range: 9683	 recall: 0.0700	 QPS: 30960	Comps: 24	 Hops: 2.4000
range: 9685	 recall: 0.1700	 QPS: 21739	Comps: 36	 Hops: 5.0000
range: 9686	 recall: 0.1600	 QPS: 18939	Comps: 37	 Hops: 5.9000
range: 9687	 recall: 0.0900	 QPS: 30960	Comps: 23	 Hops: 2.8000
range: 9688	 recall: 0.0500	 QPS: 33670	Comps: 21	 Hops: 2.5000
range: 9689	 recall: 0.1700	 QPS: 11779	Comps: 58	 Hops: 5.9000
range: 9690	 recall: 0.3700	 QPS: 9363	Comps: 74	 Hops: 10.3000
range: 9691	 recall: 0.1800	 QPS: 19305	Comps: 39	 Hops: 4.3000
range: 9692	 recall: 0.1900	 QPS: 16367	Comps: 48	 Hops: 4.8000
range: 9694	 recall: 0.1000	 QPS: 33445	Comps: 20	 Hops: 2.7000
range: 9695	 recall: 0.1600	 QPS: 14706	Comps: 52	 Hops: 5.2000
range: 9696	 recall: 0.1900	 QPS: 24752	Comps: 29	 Hops: 4.3000
range: 9698	 recall: 0.1000	 QPS: 34247	Comps: 23	 Hops: 2.5000
range: 9700	 recall: 0.0500	 QPS: 31056	Comps: 24	 Hops: 2.8000
range: 9702	 recall: 0.0000	 QPS: 36101	Comps: 17	 Hops: 3.7000
range: 9705	 recall: 0.1400	 QPS: 19084	Comps: 41	 Hops: 4.8000
range: 9706	 recall: 0.1500	 QPS: 13831	Comps: 57	 Hops: 6.1000
range: 9707	 recall: 0.1800	 QPS: 11723	Comps: 57	 Hops: 7.6000
range: 9708	 recall: 0.1000	 QPS: 45872	Comps: 14	 Hops: 2.4000
range: 9709	 recall: 0.0800	 QPS: 39526	Comps: 18	 Hops: 2.2000
range: 9713	 recall: 0.1900	 QPS: 14286	Comps: 55	 Hops: 4.8000
range: 9714	 recall: 0.1900	 QPS: 22624	Comps: 31	 Hops: 4.6000
range: 9715	 recall: 0.0700	 QPS: 18116	Comps: 42	 Hops: 5.7000
range: 9716	 recall: 0.1400	 QPS: 17699	Comps: 42	 Hops: 4.8000
range: 9717	 recall: 0.0900	 QPS: 30120	Comps: 24	 Hops: 2.4000
range: 9719	 recall: 0.1600	 QPS: 18149	Comps: 36	 Hops: 5.6000
range: 9720	 recall: 0.0900	 QPS: 14577	Comps: 46	 Hops: 6.8000
range: 9721	 recall: 0.3800	 QPS: 9124	Comps: 79	 Hops: 9.3000
range: 9722	 recall: 0.3600	 QPS: 7283	Comps: 105	 Hops: 9.8000
range: 9724	 recall: 0.1000	 QPS: 21277	Comps: 29	 Hops: 4.2000
range: 9726	 recall: 0.2000	 QPS: 12361	Comps: 51	 Hops: 6.1000
range: 9727	 recall: 0.1900	 QPS: 15798	Comps: 48	 Hops: 5.4000
range: 9728	 recall: 0.0500	 QPS: 27855	Comps: 29	 Hops: 2.8000
range: 9730	 recall: 0.2900	 QPS: 10320	Comps: 76	 Hops: 7.6000
range: 9731	 recall: 0.0500	 QPS: 28090	Comps: 27	 Hops: 3.1000
range: 9732	 recall: 0.1700	 QPS: 13141	Comps: 62	 Hops: 4.8000
range: 9733	 recall: 0.2700	 QPS: 11429	Comps: 67	 Hops: 7.1000
range: 9734	 recall: 0.1400	 QPS: 15674	Comps: 51	 Hops: 4.9000
range: 9735	 recall: 0.2000	 QPS: 15361	Comps: 50	 Hops: 4.9000
range: 9736	 recall: 0.1500	 QPS: 17575	Comps: 42	 Hops: 5.1000
range: 9737	 recall: 0.1800	 QPS: 17422	Comps: 42	 Hops: 4.6000
range: 9739	 recall: 0.1700	 QPS: 25189	Comps: 27	 Hops: 4.5000
range: 9740	 recall: 0.1000	 QPS: 38760	Comps: 20	 Hops: 2.3000
range: 9741	 recall: 0.2700	 QPS: 11050	Comps: 68	 Hops: 7.4000
range: 9742	 recall: 0.3100	 QPS: 7704	Comps: 92	 Hops: 11.7000
range: 9744	 recall: 0.1900	 QPS: 16750	Comps: 46	 Hops: 4.9000
range: 9745	 recall: 0.1600	 QPS: 21322	Comps: 36	 Hops: 4.7000
range: 9746	 recall: 0.1800	 QPS: 15949	Comps: 50	 Hops: 4.5000
range: 9747	 recall: 0.3000	 QPS: 11001	Comps: 61	 Hops: 9.3000
range: 9749	 recall: 0.1900	 QPS: 11682	Comps: 62	 Hops: 8.4000
range: 9750	 recall: 0.3300	 QPS: 6540	Comps: 116	 Hops: 12.2000
range: 9751	 recall: 0.2500	 QPS: 13072	Comps: 59	 Hops: 7.1000
range: 9752	 recall: 0.2000	 QPS: 20704	Comps: 34	 Hops: 5.2000
range: 9753	 recall: 0.1700	 QPS: 19417	Comps: 37	 Hops: 4.8000
range: 9754	 recall: 0.1700	 QPS: 17762	Comps: 43	 Hops: 4.8000
range: 9756	 recall: 0.1800	 QPS: 15649	Comps: 46	 Hops: 5.4000
range: 9757	 recall: 0.3600	 QPS: 6406	Comps: 109	 Hops: 13.6000
range: 9758	 recall: 0.4200	 QPS: 6614	Comps: 114	 Hops: 12.2000
range: 9759	 recall: 0.1300	 QPS: 12346	Comps: 62	 Hops: 7.0000
range: 9760	 recall: 0.2300	 QPS: 9814	Comps: 69	 Hops: 8.6000
range: 9761	 recall: 0.4300	 QPS: 5653	Comps: 125	 Hops: 13.2000
range: 9762	 recall: 0.1800	 QPS: 19841	Comps: 39	 Hops: 4.6000
range: 9763	 recall: 0.2400	 QPS: 9681	Comps: 81	 Hops: 7.9000
range: 9764	 recall: 0.2500	 QPS: 10309	Comps: 69	 Hops: 7.4000
range: 9765	 recall: 0.5800	 QPS: 3463	Comps: 217	 Hops: 25.1000
range: 9766	 recall: 0.4300	 QPS: 5211	Comps: 136	 Hops: 16.0000
range: 9767	 recall: 0.3700	 QPS: 9747	Comps: 68	 Hops: 10.3000
range: 9768	 recall: 0.1700	 QPS: 19011	Comps: 38	 Hops: 4.6000
range: 9769	 recall: 0.1900	 QPS: 12516	Comps: 58	 Hops: 7.5000
range: 9770	 recall: 0.3400	 QPS: 8803	Comps: 87	 Hops: 9.4000
range: 9771	 recall: 0.6000	 QPS: 4170	Comps: 190	 Hops: 19.1000
range: 9772	 recall: 0.5500	 QPS: 5537	Comps: 137	 Hops: 15.7000
range: 9773	 recall: 0.2500	 QPS: 12484	Comps: 60	 Hops: 7.2000
range: 9774	 recall: 0.3600	 QPS: 7210	Comps: 91	 Hops: 12.2000
range: 9775	 recall: 0.2800	 QPS: 17153	Comps: 41	 Hops: 6.7000
range: 9776	 recall: 0.3400	 QPS: 8757	Comps: 84	 Hops: 10.4000
range: 9777	 recall: 0.6200	 QPS: 4390	Comps: 168	 Hops: 19.4000
range: 9778	 recall: 0.3500	 QPS: 8389	Comps: 82	 Hops: 11.2000
range: 9779	 recall: 0.3700	 QPS: 7680	Comps: 86	 Hops: 9.5000
range: 9780	 recall: 0.3100	 QPS: 8313	Comps: 96	 Hops: 9.2000
range: 9781	 recall: 0.2700	 QPS: 10111	Comps: 71	 Hops: 8.4000
range: 9782	 recall: 0.1300	 QPS: 10395	Comps: 66	 Hops: 9.3000
range: 9783	 recall: 0.2100	 QPS: 10582	Comps: 69	 Hops: 8.3000
range: 9784	 recall: 0.1300	 QPS: 17953	Comps: 40	 Hops: 4.8000
range: 9786	 recall: 0.3300	 QPS: 6959	Comps: 109	 Hops: 13.8000
range: 9787	 recall: 0.1900	 QPS: 16611	Comps: 44	 Hops: 4.7000
range: 9788	 recall: 0.5000	 QPS: 4357	Comps: 170	 Hops: 18.7000
range: 9789	 recall: 0.1000	 QPS: 25253	Comps: 26	 Hops: 3.8000
range: 9790	 recall: 0.2800	 QPS: 9042	Comps: 75	 Hops: 10.8000
range: 9791	 recall: 0.1700	 QPS: 11534	Comps: 63	 Hops: 8.7000
range: 9792	 recall: 0.5300	 QPS: 5353	Comps: 140	 Hops: 15.1000
range: 9793	 recall: 0.5500	 QPS: 3860	Comps: 200	 Hops: 21.4000
range: 9794	 recall: 0.4400	 QPS: 6944	Comps: 107	 Hops: 14.6000
range: 9795	 recall: 0.3500	 QPS: 8621	Comps: 87	 Hops: 10.6000
range: 9796	 recall: 0.7700	 QPS: 4016	Comps: 180	 Hops: 23.5000
range: 9797	 recall: 0.4800	 QPS: 5208	Comps: 145	 Hops: 15.1000
range: 9798	 recall: 0.7000	 QPS: 3372	Comps: 214	 Hops: 22.6000
range: 9799	 recall: 0.5000	 QPS: 4073	Comps: 178	 Hops: 21.5000
range: 9800	 recall: 0.1900	 QPS: 15038	Comps: 45	 Hops: 5.2000
range: 9801	 recall: 0.7700	 QPS: 3436	Comps: 220	 Hops: 25.8000
range: 9802	 recall: 0.5900	 QPS: 3601	Comps: 213	 Hops: 21.5000
range: 9803	 recall: 0.9300	 QPS: 2579	Comps: 295	 Hops: 33.1000
range: 9804	 recall: 1.0800	 QPS: 2517	Comps: 293	 Hops: 33.2000
range: 9805	 recall: 0.8800	 QPS: 3003	Comps: 254	 Hops: 26.6000
range: 9806	 recall: 0.6000	 QPS: 4246	Comps: 168	 Hops: 21.4000
range: 9807	 recall: 0.5600	 QPS: 5094	Comps: 149	 Hops: 17.2000
range: 9808	 recall: 0.7700	 QPS: 3071	Comps: 241	 Hops: 27.7000
range: 9809	 recall: 0.9300	 QPS: 2991	Comps: 240	 Hops: 27.3000
range: 9810	 recall: 0.5800	 QPS: 4307	Comps: 174	 Hops: 19.2000
range: 9811	 recall: 1.0500	 QPS: 2774	Comps: 256	 Hops: 34.6000
range: 9812	 recall: 0.9200	 QPS: 2690	Comps: 275	 Hops: 35.7000
range: 9813	 recall: 0.9200	 QPS: 2702	Comps: 278	 Hops: 30.9000
range: 9814	 recall: 1.2100	 QPS: 2232	Comps: 316	 Hops: 38.2000
range: 9815	 recall: 0.7100	 QPS: 3268	Comps: 232	 Hops: 24.3000
range: 9816	 recall: 1.0300	 QPS: 2460	Comps: 303	 Hops: 35.3000
range: 9817	 recall: 0.8200	 QPS: 3006	Comps: 247	 Hops: 28.1000
range: 9818	 recall: 0.9700	 QPS: 2710	Comps: 269	 Hops: 32.8000
range: 9819	 recall: 1.1100	 QPS: 2286	Comps: 321	 Hops: 40.3000
range: 9820	 recall: 0.5100	 QPS: 5333	Comps: 144	 Hops: 15.7000
range: 9821	 recall: 0.5500	 QPS: 4320	Comps: 170	 Hops: 18.5000
range: 9822	 recall: 0.6400	 QPS: 4384	Comps: 176	 Hops: 16.6000
range: 9823	 recall: 1.2600	 QPS: 2040	Comps: 366	 Hops: 43.9000
range: 9824	 recall: 0.7000	 QPS: 3709	Comps: 189	 Hops: 21.8000
range: 9825	 recall: 1.1900	 QPS: 2421	Comps: 304	 Hops: 34.4000
range: 9826	 recall: 1.2800	 QPS: 2329	Comps: 317	 Hops: 35.8000
range: 9827	 recall: 0.8100	 QPS: 3189	Comps: 226	 Hops: 26.4000
range: 9828	 recall: 0.8600	 QPS: 2789	Comps: 274	 Hops: 30.1000
range: 9829	 recall: 1.4700	 QPS: 1573	Comps: 471	 Hops: 49.1000
range: 9830	 recall: 0.8100	 QPS: 3355	Comps: 206	 Hops: 22.9000
range: 9831	 recall: 1.0300	 QPS: 2282	Comps: 337	 Hops: 35.4000
range: 9832	 recall: 1.1800	 QPS: 2211	Comps: 335	 Hops: 40.9000
range: 9833	 recall: 0.8600	 QPS: 3081	Comps: 255	 Hops: 28.0000
range: 9834	 recall: 1.1800	 QPS: 2704	Comps: 276	 Hops: 32.7000
range: 9835	 recall: 0.9800	 QPS: 2374	Comps: 317	 Hops: 37.1000
range: 9836	 recall: 1.4100	 QPS: 1575	Comps: 473	 Hops: 51.5000
range: 9837	 recall: 1.1500	 QPS: 2104	Comps: 358	 Hops: 39.7000
range: 9838	 recall: 1.6400	 QPS: 1561	Comps: 483	 Hops: 55.0000
range: 9839	 recall: 0.9500	 QPS: 2877	Comps: 270	 Hops: 27.2000
range: 9840	 recall: 1.3200	 QPS: 1920	Comps: 390	 Hops: 45.9000
range: 9841	 recall: 1.2300	 QPS: 2303	Comps: 322	 Hops: 35.8000
range: 9842	 recall: 1.5500	 QPS: 1595	Comps: 469	 Hops: 53.0000
range: 9843	 recall: 1.3100	 QPS: 2150	Comps: 354	 Hops: 40.3000
range: 9844	 recall: 2.2100	 QPS: 1185	Comps: 630	 Hops: 74.8000
range: 9845	 recall: 1.1600	 QPS: 2272	Comps: 327	 Hops: 38.6000
range: 9846	 recall: 1.7300	 QPS: 1541	Comps: 494	 Hops: 53.4000
range: 9847	 recall: 2.0900	 QPS: 1325	Comps: 552	 Hops: 67.4000
range: 9848	 recall: 1.6700	 QPS: 1674	Comps: 446	 Hops: 49.7000
range: 9849	 recall: 0.9300	 QPS: 2894	Comps: 247	 Hops: 31.3000
range: 9850	 recall: 1.5200	 QPS: 1501	Comps: 510	 Hops: 55.4000
range: 9851	 recall: 1.4100	 QPS: 2036	Comps: 352	 Hops: 44.7000
range: 9852	 recall: 1.3900	 QPS: 1920	Comps: 382	 Hops: 43.7000
range: 9853	 recall: 1.4500	 QPS: 1941	Comps: 378	 Hops: 47.2000
range: 9854	 recall: 1.2700	 QPS: 1935	Comps: 388	 Hops: 45.5000
range: 9855	 recall: 1.6400	 QPS: 1628	Comps: 452	 Hops: 53.1000
range: 9856	 recall: 1.1100	 QPS: 2476	Comps: 288	 Hops: 33.0000
range: 9857	 recall: 1.1000	 QPS: 2178	Comps: 344	 Hops: 39.1000
