Algorithm,QPS,CPQ,recall
WST_vamana,22.57994072806473,48154.2,0.8870599999999759
WST_vamana,18.87666221289537,53488.1,0.8907399999999741
WST_vamana,18.151568452844213,58763.7,0.8938199999999733
WST_vamana,15.429360660471858,63287.3,0.896529999999972
WST_vamana,13.714322900491457,67819.2,0.8988699999999722
WST_vamana,12.208405284499488,72085.0,0.9005999999999729
WST_opt,594.8560059253235,3162.42,0.7645899999999897
WST_opt,574.6389808665527,3459.65,0.7657999999999884
WST_opt,547.9719504683893,3593.96,0.7658499999999886
WST_opt,505.4154034557183,3486.45,0.8014199999999869
WST_opt,362.5218629611101,4667.71,0.8317199999999865
WST_opt,281.34064407352906,5771.4,0.8487999999999838
WST_opt,212.609620600742,6825.6,0.8600999999999814
WST_opt,167.5723641405247,9537.38,0.8776499999999802
WST_opt,128.68961697734963,12136.6,0.8871999999999807
WST_opt,86.48982361990352,17257.9,0.8982299999999784
WST_opt,64.05401498293804,22178.6,0.9047099999999786
WST_opt,51.46939389884598,27082.7,0.909429999999977
WST_opt,40.702538635768114,31698.8,0.9127399999999768
WST_opt,35.39940058709507,36358.9,0.9150999999999764
WST_opt,29.8223528085578,40767.2,0.9171399999999754
WST_opt,26.51645126628205,45217.9,0.9187299999999752
WST_opt,23.14131027502118,49594.4,0.9202099999999742
UNIFY,564.636075,3216.601,0.47664
UNIFY,519.488079,3470.7198,0.56428
UNIFY,506.112513,3470.7198,0.56428
UNIFY,465.075583,3852.3971,0.68214
UNIFY,455.723395,3852.3971,0.68214
UNIFY,409.32439,4234.404,0.76972
UNIFY,388.697597,4234.404,0.76972
UNIFY,351.358932,4482.0313,0.81194
UNIFY,255.73608,6912.82,0.93339
UNIFY,193.029624,9238.1865,0.95232
UNIFY,188.950722,9238.1865,0.95232
UNIFY,154.184493,11494.1962,0.96163
UNIFY,128.786106,13692.8093,0.96774
UNIFY,98.672744,13692.8093,0.96774
UNIFY,95.983028,19003.7607,0.97648
UNIFY,90.303738,19003.7607,0.97648
UNIFY_hybrid,4656.330746,436.2206,0.52988
UNIFY_hybrid,4082.977535,479.1516,0.56442
UNIFY_hybrid,3480.785737,538.3883,0.60485
UNIFY_hybrid,3096.77023,594.3466,0.63651
UNIFY_hybrid,2438.784208,773.1386,0.73167
UNIFY_hybrid,2085.941732,843.5151,0.75771
UNIFY_hybrid,1993.194831,943.7678,0.78582
UNIFY_hybrid,1715.027075,1038.4587,0.80586
UNIFY_hybrid,1573.538792,1100.6026,0.81704
UNIFY_hybrid,1049.83688,1672.2996,0.87371
UNIFY_hybrid,775.874027,2193.2999,0.89797
UNIFY_hybrid,660.069887,2683.1618,0.91151
UNIFY_hybrid,432.72785,3154.0074,0.92004
UNIFY_hybrid,423.090266,4266.0891,0.93204
DSG,257.0521,3722.2831,0.6786
DSG,252.1852,3874.1595,0.6939
DSG,225.0676,4258.8723,0.725
DSG,200.7019,4640.7772,0.7497
DSG,195.7562,5002.7817,0.7688
DSG,182.6481,5369.2958,0.7846
DSG,128.72,6815.5992,0.8259
DSG,104.0387,9635.8904,0.8686
DSG,75.3371,12966.5508,0.8965
DSG,57.4013,16153.4695,0.9143
DSG,35.8298,27488.4276,0.9474
DSG,29.3563,32587.7505,0.955
DSG,25.9737,37349.1089,0.9608
DSG,23.3883,41867.5156,0.9654
DSG,21.0577,46145.7693,0.9687
DSG,16.9297,50227.339,0.9715
iRangeGraph,3056.03,668.0,0.65285
iRangeGraph,2863.26,677.0,0.65635
iRangeGraph,2703.57,696.0,0.66533
iRangeGraph,1619.1,1087.0,0.76931
iRangeGraph,1223.06,1469.0,0.81403
iRangeGraph,953.567,1847.0,0.83996
iRangeGraph,765.243,2224.0,0.85793
iRangeGraph,570.678,3169.0,0.88283
iRangeGraph,444.449,4108.0,0.89581
iRangeGraph,310.563,5987.0,0.91227
iRangeGraph,232.478,7848.0,0.92211
iRangeGraph,180.384,9695.0,0.92804
iRangeGraph,98.5534,18654.0,0.94315
